Animal ID,Name_in,DateTime_in,MonthYear_in,Found Location,Intake Type,Intake Condition,Animal Type_in,Sex upon Intake,Age upon Intake,Breed_in,Color_in,Name_out,DateTime_out,MonthYear_out,Date of Birth,Outcome Type,Outcome Subtype,Animal Type_out,Sex upon Outcome,Age upon Outcome,Breed_out,Color_out,shelter_time
A800957,*Joey,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 months,Guinea Pig,Gray/Orange,*Joey,2019-08-17 16:49:00,08/17/2019 04:49:00 PM,04/29/2019,Adoption,,Other,Intact Male,3 months,Guinea Pig,Gray/Orange,19 days 03:53:00
A804623,*Boba Ferret,2019-09-16 15:00:00,09/16/2019 03:00:00 PM,Austin (TX),Stray,Sick,Other,Neutered Male,7 years,Ferret,White,*Boba Ferret,2019-10-08 12:22:00,10/08/2019 12:22:00 PM,09/16/2012,Adoption,,Other,Neutered Male,7 years,Ferret,White,21 days 21:22:00
A802761,*Nestle,2019-08-22 13:37:00,08/22/2019 01:37:00 PM,11506 Morgans Point Street in Manor (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh,Chocolate/White,*Nestle,2019-09-27 18:13:00,09/27/2019 06:13:00 PM,08/22/2018,Adoption,,Other,Spayed Female,1 year,Rabbit Sh,Chocolate/White,36 days 04:36:00
A777841,Chewy,2018-08-04 12:01:00,08/04/2018 12:01:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,7 months,Guinea Pig Mix,Black/White,Chewy,2018-08-05 16:01:00,08/05/2018 04:01:00 PM,12/04/2017,Adoption,,Other,Intact Male,8 months,Guinea Pig Mix,Black/White,1 days 04:00:00
A799816,*Caramel,2019-07-12 11:10:00,07/12/2019 11:10:00 AM,Mayo And Mooreland in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh,Sable,*Caramel,2019-09-03 12:53:00,09/03/2019 12:53:00 PM,07/12/2018,Adoption,,Other,Spayed Female,1 year,Rabbit Sh,Sable,53 days 01:43:00
A743076,*Gus,2017-02-03 13:11:00,02/03/2017 01:11:00 PM,Outside Jurisdiction,Stray,Normal,Other,Intact Male,1 year,English Spot Mix,White/Black,*Gus,2017-03-01 18:38:00,03/01/2017 06:38:00 PM,02/03/2016,Adoption,,Other,Neutered Male,1 year,English Spot Mix,White/Black,26 days 05:27:00
A812393,Dora,2020-01-21 18:51:00,01/21/2020 06:51:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Netherlnd Dwarf,Brown,Dora,2020-01-24 15:51:00,01/24/2020 03:51:00 PM,07/21/2018,Adoption,,Other,Intact Female,1 year,Netherlnd Dwarf,Brown,2 days 21:00:00
A751016,*Lavender,2017-06-03 11:59:00,06/03/2017 11:59:00 AM,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Intact Female,7 months,Rabbit Sh Mix,Blue,*Lavender,2017-06-26 17:02:00,06/26/2017 05:02:00 PM,10/03/2016,Adoption,,Other,Spayed Female,8 months,Rabbit Sh Mix,Blue,23 days 05:03:00
A757237,Lola,2017-08-31 16:26:00,08/31/2017 04:26:00 PM,9400 Tanager Way in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Lionhead Mix,White/Brown,Lola,2017-09-15 14:06:00,09/15/2017 02:06:00 PM,08/31/2016,Adoption,,Other,Intact Female,1 year,Lionhead Mix,White/Brown,14 days 21:40:00
A721061,Cutie,2016-02-20 15:05:00,02/20/2016 03:05:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,8 months,Turtle Mix,Brown/Green,Cutie,2016-02-20 17:23:00,02/20/2016 05:23:00 PM,06/20/2015,Adoption,,Other,Intact Female,8 months,Turtle Mix,Brown/Green,0 days 02:18:00
A803291,,2019-08-30 13:12:00,08/30/2019 01:12:00 PM,8501 Cameron in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Guinea Pig,Tricolor,,2019-09-14 15:39:00,09/14/2019 03:39:00 PM,08/30/2018,Adoption,,Other,Intact Male,1 year,Guinea Pig,Tricolor,15 days 02:27:00
A722723,*Palmer,2016-03-21 15:00:00,03/21/2016 03:00:00 PM,1881 Grove St in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Lop-Mini,Chocolate,*Palmer,2016-04-08 12:55:00,04/08/2016 12:55:00 PM,03/21/2015,Adoption,,Other,Spayed Female,1 year,Lop-Mini,Chocolate,17 days 21:55:00
A753513,*Mia,2017-07-07 15:20:00,07/07/2017 03:20:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Rabbit Sh Mix,White,*Mia,2017-08-07 17:29:00,08/07/2017 05:29:00 PM,07/07/2015,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,White,31 days 02:09:00
A747875,Willow,2017-04-26 11:01:00,04/26/2017 11:01:00 AM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,2 years,Rabbit Sh Mix,Brown,Willow,2017-05-02 12:17:00,05/02/2017 12:17:00 PM,04/26/2015,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,Brown,6 days 01:16:00
A795583,*Drake,2019-05-22 12:19:00,05/22/2019 12:19:00 PM,Alderbrook Drive And Lamplight Village Avenue in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh,Brown/White,*Drake,2019-06-07 18:54:00,06/07/2019 06:54:00 PM,05/22/2018,Adoption,,Other,Neutered Male,1 year,Rabbit Sh,Brown/White,16 days 06:35:00
A789590,,2019-02-24 11:47:00,02/24/2019 11:47:00 AM,2601 Scofield Ridge Parkway in Austin (TX),Stray,Normal,Other,Spayed Female,1 year,Ferret Mix,White/Chocolate,,2019-03-01 13:17:00,03/01/2019 01:17:00 PM,02/24/2018,Adoption,,Other,Spayed Female,1 year,Ferret Mix,White/Chocolate,5 days 01:30:00
A793756,Nugget,2019-04-29 14:05:00,04/29/2019 02:05:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Californian Mix,White/Black,Nugget,2019-05-29 13:42:00,05/29/2019 01:42:00 PM,10/29/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Black,29 days 23:37:00
A761488,Athena,2017-11-05 16:43:00,11/05/2017 04:43:00 PM,4821 East River Drive in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Flemish Giant,White,Athena,2018-01-14 19:13:00,01/14/2018 07:13:00 PM,11/05/2016,Adoption,,Other,Spayed Female,1 year,Flemish Giant,White,70 days 02:30:00
A771165,,2018-05-01 13:30:00,05/01/2018 01:30:00 PM,9920 Derecho Drive in Austin (TX),Stray,Normal,Other,Unknown,1 year,Guinea Pig Mix,Black,,2018-05-05 14:40:00,05/05/2018 02:40:00 PM,05/01/2017,Adoption,,Other,Unknown,1 year,Guinea Pig Mix,Black,4 days 01:10:00
A802234,Rusty,2019-08-15 15:00:00,08/15/2019 03:00:00 PM,Manor (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Guinea Pig,White/Tricolor,Rusty,2019-08-17 16:22:00,08/17/2019 04:22:00 PM,02/15/2018,Adoption,,Other,Intact Male,1 year,Guinea Pig,White/Tricolor,2 days 01:22:00
A730829,*Floppy,2016-07-11 12:13:00,07/11/2016 12:13:00 PM,Us 290 & Fm 973 in Manor (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,White,*Floppy,2016-08-26 18:16:00,08/26/2016 06:16:00 PM,07/11/2015,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,White,46 days 06:03:00
A777555,*Oreo,2018-07-30 14:20:00,07/30/2018 02:20:00 PM,12405 River Bend in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Havana Mix,Black,*Oreo,2018-08-15 16:31:00,08/15/2018 04:31:00 PM,07/30/2017,Adoption,,Other,Spayed Female,1 year,Havana Mix,Black,16 days 02:11:00
A752075,*Benny,2017-06-17 14:28:00,06/17/2017 02:28:00 PM,1704 Nelms Dr in Austin (TX),Stray,Normal,Other,Intact Male,11 months,Rabbit Sh Mix,Black,*Benny,2017-07-12 18:26:00,07/12/2017 06:26:00 PM,06/30/2016,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,Black,25 days 03:58:00
A734232,Jackie,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Intact Female,8 months,Rabbit Sh Mix,Agouti,Jackie,2016-09-14 11:32:00,09/14/2016 11:32:00 AM,01/03/2016,Adoption,,Other,Intact Female,8 months,Rabbit Sh Mix,Agouti,10 days 23:28:00
A779441,,2018-09-01 08:33:00,09/01/2018 08:33:00 AM,12034 Research Blvd in Austin (TX),Stray,Injured,Other,Intact Male,2 years,Hedgehog,Brown,,2018-09-05 16:48:00,09/05/2018 04:48:00 PM,08/29/2016,Adoption,,Other,Intact Male,2 years,Hedgehog,Brown,4 days 08:15:00
A750377,*Ginger,2017-05-26 14:52:00,05/26/2017 02:52:00 PM,"11411 Research Blvd, 1116 in Austin (TX)",Public Assist,Normal,Other,Spayed Female,2 years,Rabbit Sh Mix,Brown/White,*Ginger,2017-06-29 11:59:00,06/29/2017 11:59:00 AM,05/26/2015,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,Brown/White,33 days 21:07:00
A706838,,2015-07-03 19:31:00,07/03/2015 07:31:00 PM,4413 Garnett St in Austin (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Turtle,Green,,2015-07-04 15:22:00,07/04/2015 03:22:00 PM,06/03/2015,Adoption,,Other,Unknown,4 weeks,Turtle,Green,0 days 19:51:00
A800955,*Fabio,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 months,Guinea Pig,Orange/Black,*Fabio,2019-08-13 18:52:00,08/13/2019 06:52:00 PM,04/29/2019,Adoption,,Other,Intact Male,3 months,Guinea Pig,Orange/Black,15 days 05:56:00
A725063,,2016-04-25 13:24:00,04/25/2016 01:24:00 PM,2104 Coats Cv in Austin (TX),Stray,Normal,Other,Unknown,1 year,Ferret Mix,Sable/White,,2016-05-01 16:42:00,05/01/2016 04:42:00 PM,04/25/2015,Adoption,,Other,Unknown,1 year,Ferret Mix,Sable/White,6 days 03:18:00
A825186,Oreo,2020-10-29 15:24:00,10/29/2020 03:24:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Guinea Pig,Black/White,Oreo,2020-11-07 14:15:00,11/07/2020 02:15:00 PM,03/29/2019,Adoption,,Other,Intact Male,1 year,Guinea Pig,Black/White,8 days 22:51:00
A760151,*Hopper,2017-10-13 13:58:00,10/13/2017 01:58:00 PM,2015 Cedar Bend in Austin (TX),Stray,Normal,Other,Intact Male,4 months,Rabbit Sh Mix,Black/White,*Hopper,2017-11-08 17:22:00,11/08/2017 05:22:00 PM,06/13/2017,Adoption,,Other,Neutered Male,4 months,Rabbit Sh Mix,Black/White,26 days 03:24:00
A731376,Alice,2016-07-21 11:50:00,07/21/2016 11:50:00 AM,1200 Wickersham Ln in Austin (TX),Stray,Normal,Other,Intact Female,2 months,Rabbit Sh Mix,Tortie,Alice,2016-08-11 13:23:00,08/11/2016 01:23:00 PM,04/21/2016,Adoption,,Other,Spayed Female,3 months,Rabbit Sh Mix,Tortie,21 days 01:33:00
A731376,Alice,2016-07-21 11:50:00,07/21/2016 11:50:00 AM,1200 Wickersham Ln in Austin (TX),Stray,Normal,Other,Intact Female,2 months,Rabbit Sh Mix,Tortie,Alice,2019-10-25 19:02:00,10/25/2019 07:02:00 PM,04/21/2016,Adoption,,Other,Spayed Female,3 years,Rabbit Sh Mix,Tortie,1191 days 07:12:00
A731376,Alice,2019-10-19 14:48:00,10/19/2019 02:48:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,3 years,Rabbit Sh Mix,Tortie,Alice,2016-08-11 13:23:00,08/11/2016 01:23:00 PM,04/21/2016,Adoption,,Other,Spayed Female,3 months,Rabbit Sh Mix,Tortie,-1165 days +22:35:00
A731376,Alice,2019-10-19 14:48:00,10/19/2019 02:48:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,3 years,Rabbit Sh Mix,Tortie,Alice,2019-10-25 19:02:00,10/25/2019 07:02:00 PM,04/21/2016,Adoption,,Other,Spayed Female,3 years,Rabbit Sh Mix,Tortie,6 days 04:14:00
A825187,Smoke,2020-10-29 15:24:00,10/29/2020 03:24:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Guinea Pig,Black/White,Smoke,2020-11-07 14:15:00,11/07/2020 02:15:00 PM,03/29/2019,Adoption,,Other,Intact Male,1 year,Guinea Pig,Black/White,8 days 22:51:00
A730336,*Holli,2016-07-02 12:36:00,07/02/2016 12:36:00 PM,Little Pebble Dr & Mearns Meadow in Austin (TX),Wildlife,Normal,Other,Intact Female,1 year,Rabbit Lh Mix,White,*Holli,2016-09-10 13:58:00,09/10/2016 01:58:00 PM,07/02/2015,Adoption,,Other,Spayed Female,1 year,Rabbit Lh Mix,White,70 days 01:22:00
A804212,Wisdom,2019-09-11 17:46:00,09/11/2019 05:46:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rabbit Sh,Black,Wisdom,2019-09-28 17:04:00,09/28/2019 05:04:00 PM,04/11/2019,Adoption,,Other,Neutered Male,5 months,Rabbit Sh,Black,16 days 23:18:00
A775161,*Cinnabun,2018-06-26 14:14:00,06/26/2018 02:14:00 PM,Spyglass Drive And Barton Skyway in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Black,*Cinnabun,2018-11-03 17:40:00,11/03/2018 05:40:00 PM,06/25/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Black,130 days 03:26:00
A728898,*Curly,2016-06-10 12:06:00,06/10/2016 12:06:00 PM,Waterford Run Way in Travis (TX),Stray,Normal,Other,Spayed Female,1 year,Rabbit Sh Mix,White/Black,*Curly,2016-06-23 17:22:00,06/23/2016 05:22:00 PM,06/10/2015,Adoption,,Other,Spayed Female,1 year,Rabbit Sh Mix,White/Black,13 days 05:16:00
A775061,Rabbitdeniro,2018-06-23 17:00:00,06/23/2018 05:00:00 PM,4705 Glissman in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,White/Black,Rabbitdeniro,2018-08-10 12:49:00,08/10/2018 12:49:00 PM,06/23/2017,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,White/Black,47 days 19:49:00
A800954,Nellie,2019-12-07 14:12:00,12/07/2019 02:12:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Female,8 months,Guinea Pig,Chocolate,Nellie,2019-12-07 18:17:00,12/07/2019 06:17:00 PM,03/29/2019,Adoption,,Other,Intact Female,8 months,Guinea Pig,Chocolate,0 days 04:05:00
A800954,Nellie,2019-12-07 14:12:00,12/07/2019 02:12:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Female,8 months,Guinea Pig,Chocolate,Nellie,2019-08-13 19:22:00,08/13/2019 07:22:00 PM,03/29/2019,Adoption,,Other,Intact Female,4 months,Guinea Pig,Chocolate,-116 days +05:10:00
A800954,Nellie,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,4 months,Guinea Pig,Chocolate,Nellie,2019-12-07 18:17:00,12/07/2019 06:17:00 PM,03/29/2019,Adoption,,Other,Intact Female,8 months,Guinea Pig,Chocolate,131 days 05:21:00
A800954,Nellie,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,4 months,Guinea Pig,Chocolate,Nellie,2019-08-13 19:22:00,08/13/2019 07:22:00 PM,03/29/2019,Adoption,,Other,Intact Female,4 months,Guinea Pig,Chocolate,15 days 06:26:00
A803296,,2019-08-30 13:12:00,08/30/2019 01:12:00 PM,8501 Cameron in Austin (TX),Stray,Normal,Other,Intact Female,5 months,Guinea Pig,Tricolor,,2019-09-10 13:39:00,09/10/2019 01:39:00 PM,03/30/2019,Adoption,,Other,Intact Female,5 months,Guinea Pig,Tricolor,11 days 00:27:00
A810960,Honey,2019-12-23 15:40:00,12/23/2019 03:40:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,6 months,Hamster,White/Tan,Honey,2019-12-28 11:46:00,12/28/2019 11:46:00 AM,06/23/2019,Adoption,,Other,Intact Female,6 months,Hamster,White/Tan,4 days 20:06:00
A753518,Stewart,2017-07-07 16:01:00,07/07/2017 04:01:00 PM,4605 Candletree in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,Black/White,Stewart,2017-07-27 18:26:00,07/27/2017 06:26:00 PM,07/07/2016,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,Black/White,20 days 02:25:00
A793351,*Biscuit,2019-04-23 18:03:00,04/23/2019 06:03:00 PM,2300 Teri Road in Austin (TX),Stray,Normal,Other,Spayed Female,2 years,Rabbit Sh Mix,White,*Biscuit,2019-08-17 16:39:00,08/17/2019 04:39:00 PM,04/23/2017,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,White,115 days 22:36:00
A802533,Sparkle Toes,2019-08-19 16:14:00,08/19/2019 04:14:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Ferret,Sable,Sparkle Toes,2019-08-20 14:03:00,08/20/2019 02:03:00 PM,03/19/2018,Adoption,,Other,Intact Female,1 year,Ferret,Sable,0 days 21:49:00
A805433,,2019-09-26 18:36:00,09/26/2019 06:36:00 PM,1801 East 51St Street in Austin (TX),Stray,Normal,Other,Unknown,2 years,Guinea Pig,Calico,,2019-09-30 15:09:00,09/30/2019 03:09:00 PM,09/26/2017,Adoption,,Other,Unknown,2 years,Guinea Pig,Calico,3 days 20:33:00
A734235,*Elizabun Ta,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Spayed Female,6 months,Rabbit Sh Mix,White/Tricolor,*Elizabun Ta,2016-10-29 15:56:00,10/29/2016 03:56:00 PM,03/03/2016,Adoption,,Other,Spayed Female,7 months,Rabbit Sh Mix,White/Tricolor,56 days 03:52:00
A729611,Hopkins,2016-06-21 11:26:00,06/21/2016 11:26:00 AM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Rabbit Sh Mix,White/Black,Hopkins,2016-07-11 15:44:00,07/11/2016 03:44:00 PM,06/21/2014,Adoption,,Other,Neutered Male,2 years,Rabbit Sh Mix,White/Black,20 days 04:18:00
A805692,Messi,2019-09-30 18:28:00,09/30/2019 06:28:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,3 years,Rabbit Sh,Tricolor,Messi,2019-10-18 17:27:00,10/18/2019 05:27:00 PM,09/30/2016,Adoption,,Other,Neutered Male,3 years,Rabbit Sh,Tricolor,17 days 22:59:00
A820299,Blossom,2020-07-16 12:35:00,07/16/2020 12:35:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,7 months,Guinea Pig,Brown/White,Blossom,2020-07-28 08:24:00,07/28/2020 08:24:00 AM,12/16/2019,Adoption,Foster,Other,Intact Female,7 months,Guinea Pig,Brown/White,11 days 19:49:00
A743892,,2017-02-19 01:42:00,02/19/2017 01:42:00 AM,Peach Grove Rd in Austin (TX),Stray,Normal,Other,Intact Male,2 months,Rabbit Sh Mix,White/Brown,,2017-06-17 12:08:00,06/17/2017 12:08:00 PM,12/19/2016,Adoption,Foster,Other,Neutered Male,5 months,Rabbit Sh Mix,White/Brown,118 days 10:26:00
A795663,Sophie,2019-05-23 11:52:00,05/23/2019 11:52:00 AM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,3 years,Netherlnd Dwarf,Black/White,Sophie,2019-05-27 12:22:00,05/27/2019 12:22:00 PM,05/23/2016,Adoption,,Other,Spayed Female,3 years,Netherlnd Dwarf,Black/White,4 days 00:30:00
A779559,Scooter,2018-09-02 15:12:00,09/02/2018 03:12:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,9 months,Guinea Pig Mix,Tricolor,Scooter,2018-09-22 11:36:00,09/22/2018 11:36:00 AM,12/02/2017,Adoption,,Other,Neutered Male,9 months,Guinea Pig Mix,Tricolor,19 days 20:24:00
A743407,*Clover,2017-02-09 18:10:00,02/09/2017 06:10:00 PM,2011 E 6Th in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh Mix,Sable,*Clover,2017-04-01 13:54:00,04/01/2017 01:54:00 PM,02/09/2016,Adoption,,Other,Spayed Female,1 year,Rabbit Sh Mix,Sable,50 days 19:44:00
A813165,*Marshmallow,2020-02-05 10:57:00,02/05/2020 10:57:00 AM,Fm 973 And Shadowglen Trace in Travis (TX),Stray,Normal,Other,Intact Female,2 years,Rabbit Sh,White,*Marshmallow,2020-02-15 12:37:00,02/15/2020 12:37:00 PM,02/05/2018,Adoption,,Other,Intact Female,2 years,Rabbit Sh,White,10 days 01:40:00
A808943,*Jolly,2019-11-16 13:50:00,11/16/2019 01:50:00 PM,Travis (TX),Owner Surrender,Normal,Other,Unknown,3 months,Rat,White/Gray,*Jolly,2019-11-18 18:21:00,11/18/2019 06:21:00 PM,08/16/2019,Adoption,,Other,Unknown,3 months,Rat,White/Gray,2 days 04:31:00
A714678,Lydia,2015-10-26 17:37:00,10/26/2015 05:37:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,6 months,Hamster,Black/White,Lydia,2015-10-27 12:28:00,10/27/2015 12:28:00 PM,04/26/2015,Adoption,Foster,Other,Intact Female,6 months,Hamster,Black/White,0 days 18:51:00
A826601,,2020-12-02 09:51:00,12/02/2020 09:51:00 AM,12101 Dessau Road in Austin (TX),Stray,Sick,Other,Unknown,1 year,Rabbit Sh,Chocolate/White,,2020-12-06 11:22:00,12/06/2020 11:22:00 AM,12/02/2019,Adoption,,Other,Unknown,1 year,Rabbit Sh,Chocolate/White,4 days 01:31:00
A826013,*Sweet Potato,2020-11-25 16:02:00,11/25/2020 04:02:00 PM,8225 North Fm 620 Road in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh,Brown,*Sweet Potato,2020-12-12 17:05:00,12/12/2020 05:05:00 PM,11/17/2018,Adoption,,Other,Intact Male,2 years,Rabbit Sh,Brown,17 days 01:03:00
A826013,*Sweet Potato,2021-01-06 11:28:00,01/06/2021 11:28:00 AM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Rabbit Sh,Brown,*Sweet Potato,2020-12-12 17:05:00,12/12/2020 05:05:00 PM,11/17/2018,Adoption,,Other,Intact Male,2 years,Rabbit Sh,Brown,-25 days +05:37:00
A826064,*James Bond,2020-11-18 15:31:00,11/18/2020 03:31:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,3 years,Rex,Black/White,*James Bond,2020-12-15 14:40:00,12/15/2020 02:40:00 PM,11/18/2017,Adoption,,Other,Intact Male,3 years,Rex,Black/White,26 days 23:09:00
A827188,Ralston,2020-12-15 16:59:00,12/15/2020 04:59:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,7 months,Rabbit Sh,Black,Ralston,2020-12-18 15:57:00,12/18/2020 03:57:00 PM,05/15/2020,Adoption,,Other,Intact Male,7 months,Rabbit Sh,Black,2 days 22:58:00
A826688,Lola,2020-12-03 15:10:00,12/03/2020 03:10:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Rex,White/Black,Lola,2020-12-17 14:43:00,12/17/2020 02:43:00 PM,12/03/2018,Adoption,,Other,Intact Female,2 years,Rex,White/Black,13 days 23:33:00
A827231,Snowball Bunnicula,2020-12-16 15:46:00,12/16/2020 03:46:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,7 months,Rabbit Sh,White/Seal Point,Snowball Bunnicula,2020-12-18 15:53:00,12/18/2020 03:53:00 PM,05/15/2020,Adoption,,Other,Intact Female,7 months,Rabbit Sh,White/Seal Point,2 days 00:07:00
A825272,*Moe,2020-10-31 12:02:00,10/31/2020 12:02:00 PM,9828 Great Hills in Austin (TX),Abandoned,Normal,Other,Intact Male,2 years,Rabbit Sh,Brown,*Moe,2020-12-19 10:23:00,12/19/2020 10:23:00 AM,10/31/2018,Adoption,Foster,Other,Neutered Male,2 years,Rabbit Sh,Brown,48 days 22:21:00
A827499,Cc,2020-12-23 10:52:00,12/23/2020 10:52:00 AM,Austin (TX),Owner Surrender,Normal,Other,Unknown,2 months,Guinea Pig,White/Tricolor,Cc,2020-12-31 10:57:00,12/31/2020 10:57:00 AM,09/23/2020,Adoption,,Other,Unknown,3 months,Guinea Pig,White/Tricolor,8 days 00:05:00
A827627,,2020-12-28 11:41:00,12/28/2020 11:41:00 AM,6103 Bullard Dr in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh,Brown Brindle,,2021-01-07 12:36:00,01/07/2021 12:36:00 PM,12/28/2018,Adoption,,Other,Intact Male,2 years,Rabbit Sh,Brown Brindle,10 days 00:55:00
A828037,,2021-01-05 20:43:00,01/05/2021 08:43:00 PM,109 Denson in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Hamster,White,,2021-01-10 12:35:00,01/10/2021 12:35:00 PM,01/05/2020,Adoption,Foster,Other,Intact Male,1 year,Hamster,White,4 days 15:52:00
A828044,,2021-01-05 20:43:00,01/05/2021 08:43:00 PM,109 Denson in Austin (TX),Stray,Normal,Other,Intact Male,2 months,Hamster,Tan,,2021-01-09 07:02:00,01/09/2021 07:02:00 AM,10/06/2020,Adoption,Foster,Other,Intact Male,3 months,Hamster,Tan,3 days 10:19:00
A827955,*Cheerio,2021-01-04 15:54:00,01/04/2021 03:54:00 PM,14301 North Ih 35 in Travis (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh,Tan,*Cheerio,2021-01-14 09:36:00,01/14/2021 09:36:00 AM,01/04/2019,Adoption,,Other,Intact Male,2 years,Rabbit Sh,Tan,9 days 17:42:00
A828073,*Ernest,2021-01-06 15:55:00,01/06/2021 03:55:00 PM,11103 Bruneau Trail in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh,Black/White,*Ernest,2021-01-12 12:37:00,01/12/2021 12:37:00 PM,01/06/2020,Adoption,,Other,Intact Male,1 year,Rabbit Sh,Black/White,5 days 20:42:00
A828640,Blossom,2021-01-22 10:53:00,01/22/2021 10:53:00 AM,Austin (TX),Owner Surrender,Normal,Other,Unknown,7 months,Lop-Mini Mix,Sable,Blossom,2021-01-30 16:35:00,01/30/2021 04:35:00 PM,06/22/2020,Adoption,Foster,Other,Unknown,7 months,Lop-Mini Mix,Sable,8 days 05:42:00
A828530,*Siegfried,2021-01-19 15:13:00,01/19/2021 03:13:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Guinea Pig,Tan/White,*Siegfried,2021-01-26 17:04:00,01/26/2021 05:04:00 PM,01/19/2020,Adoption,,Other,Intact Female,1 year,Guinea Pig,Tan/White,7 days 01:51:00
A828531,*Roy,2021-01-19 15:13:00,01/19/2021 03:13:00 PM,Travis (TX),Owner Surrender,Normal,Other,Neutered Male,1 year,Guinea Pig,Tricolor,*Roy,2021-01-26 17:05:00,01/26/2021 05:05:00 PM,01/19/2020,Adoption,,Other,Neutered Male,1 year,Guinea Pig,Tricolor,7 days 01:52:00
A828039,*Hamtaro,2021-01-05 20:43:00,01/05/2021 08:43:00 PM,109 Denson in Austin (TX),Stray,Normal,Other,Intact Male,2 months,Hamster,Tan,*Hamtaro,2021-01-27 09:15:00,01/27/2021 09:15:00 AM,10/06/2020,Adoption,Foster,Other,Intact Male,3 months,Hamster,Tan,21 days 12:32:00
