Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
800148,Annie Marie,2019-07-17 07:19:00,2000 Cedar Bend Drive,Stray,Injured,Dog,Intact Female,5 years,Bulldog/Boxer,Brown Brindle/White,2019-07-23 12:39:00,4/3/2014,Transfer,Partner,Intact Female,5 years,6 days 05:20:00,6,Not Adopted,TX,Austin 
800147,Baby,2019-07-17 11:43:00,12321 Laguardia Lane,Stray,Normal,Dog,Intact Female,5 months,Chihuahua Shorthair,Red,2019-07-17 19:05:00,1/16/2019,Return to Owner,,Intact Female,5 months,0 days 07:22:00,0,Not Adopted,TX,Travis 
800146,Simba,2019-07-16 19:28:00,8504 Apple Carrie C,Stray,Normal,Cat,Neutered Male,5 years,Domestic Longhair,Orange Tabby/White,2019-07-21 19:09:00,7/16/2014,Adoption,,Neutered Male,5 years,4 days 23:41:00,4,A,TX,Austin 
800145,Isla,2019-07-16 18:50:00,1011 West Anderson Lane,Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever,Red,2019-07-20 16:47:00,5/5/2019,Adoption,,Spayed Female,2 months,3 days 21:57:00,3,A,TX,Austin 
800144,,2019-07-16 18:50:00,1011 West Anderson Lane,Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever,Red,2019-07-20 18:32:00,5/5/2019,Adoption,,Spayed Female,2 months,3 days 23:42:00,3,A,TX,Austin 
800143,Captain America,2019-07-16 18:38:00,5313 Atascosa Drive,Stray,Normal,Dog,Intact Male,1 month,Chihuahua Longhair/Dachshund Longhair,Brown/Tan,2019-07-20 18:35:00,5/16/2019,Transfer,Partner,Neutered Male,2 months,3 days 23:57:00,3,Not Adopted,TX,Austin 
800142,Thor,2019-07-16 18:38:00,5313 Atascosa Drive,Stray,Normal,Dog,Intact Male,1 month,Chihuahua Longhair,White/Tan,2019-07-20 18:35:00,5/16/2019,Transfer,Partner,Intact Male,2 months,3 days 23:57:00,3,Not Adopted,TX,Austin 
800141,Hulk,2019-07-16 18:38:00,5313 Atascosa Drive,Stray,Normal,Dog,Intact Male,1 month,Chihuahua Longhair,White,2019-07-20 18:34:00,5/16/2019,Transfer,Partner,Intact Male,2 months,3 days 23:56:00,3,Not Adopted,TX,Austin 
800140,Black Panther,2019-07-16 18:38:00,5313 Atascosa Drive,Stray,Normal,Dog,Intact Male,1 month,Chihuahua Longhair,Black/Brown,2019-07-20 18:34:00,5/16/2019,Transfer,Partner,Intact Male,2 months,3 days 23:56:00,3,Not Adopted,TX,Austin 
800139,Iron Man,2019-07-16 18:38:00,5313 Atascosa Drive,Stray,Normal,Dog,Intact Male,1 month,Chihuahua Longhair,Black/Brown,2019-07-20 18:34:00,5/16/2019,Transfer,Partner,Intact Male,2 months,3 days 23:56:00,3,Not Adopted,TX,Austin 
800138,*Bixbee,2019-07-16 18:13:00,,Owner Surrender,Normal,Dog,Neutered Male,17 years,Dachshund,Blue Merle/Black,2019-07-17 16:39:00,7/16/2002,Transfer,Partner,Neutered Male,17 years,0 days 22:26:00,0,Not Adopted,TX,Travis 
800137,,2019-07-16 17:27:00,809 Huntingdon Pl,Stray,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair,Brown/Tan,2019-07-17 16:45:00,7/16/2016,Transfer,Partner,Intact Female,3 years,0 days 23:18:00,0,Not Adopted,TX,Austin 
800134,Kat,2019-07-16 17:16:00,8906 Brodie Lane,Stray,Normal,Dog,Spayed Female,7 years,Dachshund,Brown,2019-07-30 15:50:00,7/16/2012,Transfer,Partner,Spayed Female,7 years,13 days 22:34:00,13,Not Adopted,TX,Austin 
800133,Kit,2019-07-16 17:16:00,8906 Brodie Lane,Stray,Normal,Dog,Spayed Female,7 years,Dachshund,Brown,2019-07-30 15:53:00,7/16/2012,Transfer,Partner,Spayed Female,7 years,13 days 22:37:00,13,Not Adopted,TX,Austin 
800130,Kolby,2019-07-16 16:24:00,Hog Eye Road And Decker Lane,Stray,Normal,Dog,Intact Female,2 months,Boxer,Brown,2019-07-21 22:56:00,5/1/2019,Adoption,,Spayed Female,2 months,5 days 06:32:00,5,,TX,Travis 
800129,Maize,2019-08-04 11:56:00,,Owner Surrender,Normal,Dog,Spayed Female,1 year,German Shepherd/Siberian Husky,Brown/Black,2019-08-04 17:19:00,7/16/2018,Adoption,,Spayed Female,1 year,0 days 05:23:00,0,AA,TX,Austin 
800123,Robin,2019-07-10 18:44:00,1305 Aleg,Public Assist,Normal,Dog,Intact Female,6 months,Welsh Terrier,Black,2019-07-19 18:43:00,12/24/2018,Return to Owner,,Spayed Female,6 months,8 days 23:59:00,8,Not Adopted,TX,Austin 
800121,Skylar,2019-07-16 14:32:00,2606 Wheless L,Public Assist,Normal,Dog,Spayed Female,2 years,Pit Bull,Gray/White,2019-07-20 18:18:00,1/27/2017,Adoption,,Spayed Female,2 years,4 days 03:46:00,4,A,TX,Austin 
800118,,2019-07-16 14:03:00,17323 Tobermory Drive in Pflugerville,Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Blue Tabby/White,2019-07-21 11:08:00,3/1/2019,Transfer,Snr,Intact Male,4 months,4 days 21:05:00,4,Not Adopted,TX,rville 
800116,,2019-07-16 13:28:00,3300 Killingsworth in Pflugerville,Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black/White,2019-07-21 11:07:00,7/16/2017,Transfer,Snr,Intact Male,2 years,4 days 21:39:00,4,Not Adopted,TX,rville 
800115,Simone,2019-07-26 11:26:00,1500 Barney Drive,Owner Surrender,Sick,Dog,Spayed Female,12 years,Rat Terrier,White/Black,2019-07-30 13:16:00,7/16/2007,Transfer,Partner,Spayed Female,12 years,4 days 01:50:00,4,Not Adopted,TX,Austin 
800114,*Cascade,2019-07-16 12:59:00,Cesar Chavez And Pleasan Valley,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,2019-08-17 12:21:00,5/30/2019,Adoption,,Neutered Male,2 months,31 days 23:22:00,31,D,TX,Austin 
800113,Oats,2019-07-16 12:57:00,5665 Pinon Vista Drive,Stray,Sick,Cat,Intact Female,1 month,Domestic Shorthair,Blue Tabby,2019-09-02 16:18:00,5/30/2019,Adoption,,Spayed Female,3 months,48 days 03:21:00,48,D,TX,Austin 
800112,,2019-07-16 12:54:00,5225 East Cesar Chavez Stree,Stray,Injured,Dog,Intact Male,2 years,Pit Bull,White/Brown,2019-07-17 11:47:00,7/16/2017,Transfer,Partner,Intact Male,2 years,0 days 22:53:00,0,Not Adopted,TX,Austin 
800111,Kayne,2019-07-16 12:22:00,,Owner Surrender,Sick,Dog,Neutered Male,5 years,Cocker Spaniel,Black,2019-07-16 14:55:00,7/16/2014,Transfer,Partner,Neutered Male,5 years,0 days 02:33:00,0,Not Adopted,TX,Austin 
800110,*Olly,2019-07-16 11:59:00,81 North Pleasant Valley Road,Stray,Normal,Dog,Intact Female,5 months,Great Dane/Border Collie,Black/White,2019-07-24 15:40:00,2/1/2019,Transfer,Partner,Spayed Female,5 months,8 days 03:41:00,8,Not Adopted,TX,Austin 
800109,Kiya,2019-07-16 11:39:00,,Owner Surrender,Normal,Dog,Intact Female,3 years,Alaskan Husky,Black/White,2019-07-20 18:33:00,7/16/2016,Adoption,,Spayed Female,3 years,4 days 06:54:00,4,A,TX,Austin 
800108,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:59:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:07:00,3,Not Adopted,TX,Austin 
800107,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:58:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:06:00,3,Not Adopted,TX,Austin 
800106,,2019-07-16 11:54:00,3111 Parker Lane,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Blue Tabby,2019-07-20 16:06:00,4/16/2019,Adoption,,Spayed Female,3 months,4 days 04:12:00,4,A,TX,Austin 
800105,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:58:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:06:00,3,Not Adopted,TX,Austin 
800104,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:57:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:05:00,3,Not Adopted,TX,Austin 
800103,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:57:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:05:00,3,Not Adopted,TX,Austin 
800102,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:56:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:04:00,3,Not Adopted,TX,Austin 
800101,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:56:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:04:00,3,Not Adopted,TX,Austin 
800100,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:55:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:03:00,3,Not Adopted,TX,Austin 
800099,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:55:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:03:00,3,Not Adopted,TX,Austin 
800098,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-20 09:54:00,7/16/2018,Disposal,,Unknown,1 year,3 days 22:02:00,3,Not Adopted,TX,Austin 
800097,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-17 12:43:00,7/16/2018,Died,In Kennel,Unknown,1 year,1 days 00:51:00,1,Not Adopted,TX,Austin 
800096,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-17 12:44:00,7/16/2018,Died,,Unknown,1 year,1 days 00:52:00,1,Not Adopted,TX,Austin 
800095,,2019-07-16 11:52:00,8225 North Fm 620,Public Assist,Normal,Other,Unknown,1 year,Cold Water,Black,2019-07-17 12:43:00,7/16/2018,Died,,Unknown,1 year,1 days 00:51:00,1,Not Adopted,TX,Austin 
800094,,2019-07-16 11:32:00,7001 Creedmoor Drive,Stray,Normal,Cat,Intact Female,1 year,Domestic Medium Hair,Calico,2019-07-21 11:06:00,7/16/2018,Transfer,Snr,Intact Female,1 year,4 days 23:34:00,4,Not Adopted,TX,Austin 
800093,*Max,2019-07-16 11:45:00,6705 Panda Royal Drive,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black/White,2019-08-31 12:12:00,5/23/2019,Adoption,Foster,Neutered Male,3 months,46 days 00:27:00,46,D,TX,Travis 
800092,,2019-07-16 11:32:00,7001 Creedmoor Drive,Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Blue/White,2019-07-21 11:06:00,7/16/2018,Transfer,Snr,Intact Male,1 year,4 days 23:34:00,4,Not Adopted,TX,Austin 
800091,,2019-07-16 11:30:00,4900 Brushy Ridge Drive,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue,2019-07-21 17:53:00,5/25/2019,Transfer,Partner,Intact Male,1 month,5 days 06:23:00,5,Not Adopted,TX,Austin 
800090,,2019-07-16 11:30:00,4900 Brushy Ridge Drive,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue,2019-07-21 17:15:00,5/25/2019,Adoption,,Spayed Female,1 month,5 days 05:45:00,5,,TX,Austin 
800089,,2019-07-16 11:30:00,4900 Brushy Ridge Drive,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue Tabby,2019-07-21 17:48:00,5/25/2019,Transfer,Partner,Intact Female,1 month,5 days 06:18:00,5,Not Adopted,TX,Austin 
800088,,2019-07-16 11:30:00,4900 Brushy Ridge Drive,Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Blue Tabby,2019-07-21 17:48:00,5/25/2019,Transfer,Partner,Intact Male,1 month,5 days 06:18:00,5,Not Adopted,TX,Austin 
800087,,2019-07-16 11:30:00,4900 Brushy Ridge Drive,Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Blue Tabby,2019-07-21 11:05:00,7/16/2017,Transfer,Snr,Intact Female,2 years,4 days 23:35:00,4,Not Adopted,TX,Austin 
800086,,2019-07-16 11:05:00,1003 Rutland Drive,Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Orange Tabby,2019-07-20 15:31:00,4/1/2019,Adoption,,Spayed Female,3 months,4 days 04:26:00,4,A,TX,Austin 
800085,Zeus,2019-07-16 10:32:00,,Owner Surrender,Normal,Dog,Intact Male,2 years,Pit Bull,Black/White,2021-02-04 12:19:00,7/16/2017,Transfer,Partner,Neutered Male,3 years,569 days 01:47:00,56,Not Adopted,TX,Austin 
800084,,2019-07-16 10:22:00,7610 Compass Drive,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Black,2019-07-17 18:14:00,5/16/2019,Transfer,Partner,Intact Female,2 months,1 days 07:52:00,1,Not Adopted,TX,Austin 
800082,*Downy,2019-07-16 09:46:00,217 Red River S,Stray,Sick,Cat,Intact Female,2 weeks,Domestic Longhair,Tortie,2019-07-17 15:17:00,6/29/2019,Transfer,Partner,Intact Female,2 weeks,1 days 05:31:00,1,Not Adopted,TX,Austin 
800080,Bonita,2019-07-16 08:24:00,Braker And Hornsby,Stray,Normal,Dog,Spayed Female,5 years,Pit Bull,Brown/White,2019-07-17 13:48:00,7/17/2014,Return to Owner,,Spayed Female,5 years,1 days 05:24:00,1,Not Adopted,TX,Austin 
800079,Turkey,2019-07-16 08:14:00,12034 Research,Stray,Injured,Cat,Intact Male,5 months,Domestic Shorthair,Orange Tabby,2019-11-07 19:03:00,1/16/2019,Adoption,,Neutered Male,9 months,114 days 10:49:00,11,B,TX,Austin 
800077,,2019-07-16 08:02:00,Anderson Mill And 183,Stray,Aged,Dog,Neutered Male,15 years,Maltese,White,2019-07-19 13:23:00,7/16/2004,Transfer,Partner,Neutered Male,15 years,3 days 05:21:00,3,Not Adopted,TX,Austin 
800075,,2019-07-16 15:48:00,11540 Sandy Trl,Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White,2019-07-17 15:30:00,7/16/2018,Disposal,,Unknown,1 year,0 days 23:42:00,0,Not Adopted,TX,Austin 
800074,,2019-07-16 07:39:00,4434 Frontier Trail,Stray,Sick,Cat,Unknown,2 weeks,Domestic Shorthair,Blue/White,2019-07-16 19:03:00,7/1/2019,Transfer,Partner,Unknown,2 weeks,0 days 11:24:00,0,Not Adopted,TX,Austin 
800073,,2019-07-16 07:39:00,4434 Frontier Trail,Stray,Sick,Cat,Unknown,2 weeks,Domestic Shorthair,Brown Tabby,2019-07-16 19:03:00,7/1/2019,Transfer,Partner,Unknown,2 weeks,0 days 11:24:00,0,Not Adopted,TX,Austin 
800072,,2019-07-16 07:39:00,4434 Frontier Trail,Stray,Sick,Cat,Unknown,2 weeks,Domestic Shorthair,Brown Tabby/White,2019-07-16 19:03:00,7/1/2019,Transfer,Partner,Unknown,2 weeks,0 days 11:24:00,0,Not Adopted,TX,Austin 
800071,Chanel,2019-07-15 20:01:00,5345 N Ih 35,Public Assist,Normal,Dog,Intact Female,5 years,Miniature Poodle,White,2019-07-16 13:24:00,7/15/2014,Return to Owner,,Intact Female,5 years,0 days 17:23:00,0,Not Adopted,TX,Austin 
800070,Smudge,2019-07-15 19:44:00,7062 Comanche Trl,Stray,Normal,Dog,Intact Female,10 years,Labrador Retriever,Black,2019-07-16 16:42:00,7/15/2009,Return to Owner,,Intact Female,10 years,0 days 20:58:00,0,Not Adopted,TX,Travis 
800069,,2019-07-15 18:52:00,14203 Weldon Lane,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby,2019-07-21 19:57:00,6/2/2019,Transfer,Partner,Intact Male,1 month,6 days 01:05:00,6,Not Adopted,TX,Austin 
800068,,2019-07-15 18:52:00,14203 Weldon Lane,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Orange Tabby,2019-07-21 11:37:00,6/2/2019,Transfer,Partner,Intact Female,1 month,5 days 16:45:00,5,Not Adopted,TX,Austin 
800067,,2019-07-15 18:33:00,6200 Loyola Lane,Stray,Normal,Dog,Intact Female,3 months,Chihuahua Shorthair,Sable,2019-07-20 16:48:00,3/20/2019,Adoption,,Spayed Female,4 months,4 days 22:15:00,4,A,TX,Austin 
800066,,2019-07-15 18:01:00,3815 Speedway,Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Black,2019-07-19 11:55:00,7/15/2017,Transfer,Snr,Spayed Female,2 years,3 days 17:54:00,3,Not Adopted,TX,Austin 
800065,,2019-07-15 18:01:00,11003 Harris Branch Parkway,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Blue,2019-07-21 17:14:00,5/22/2019,Adoption,,Spayed Female,1 month,5 days 23:13:00,5,,TX,Austin 
800064,Chewy,2019-07-15 17:28:00,8306 Foxhound Trail,Stray,Normal,Dog,Neutered Male,1 year,Pit Bull,Brown Brindle/White,2019-07-19 11:42:00,1/15/2018,Rto-Adopt,,Neutered Male,1 year,3 days 18:14:00,3,Not Adopted,TX,Austin 
800061,Paisley,2019-07-15 16:50:00,1801 S Lakeshore,Stray,Normal,Dog,Intact Female,6 months,Pit Bull Mix,Gray,2019-07-23 18:58:00,12/16/2018,Adoption,,Spayed Female,7 months,8 days 02:08:00,8,B,TX,Austin 
800058,,2019-07-15 16:34:00,1308 Thornberry,Stray,Normal,Cat,Unknown,2 years,Domestic Shorthair,White/Gray,2019-07-19 11:54:00,7/15/2017,Transfer,Snr,Unknown,2 years,3 days 19:20:00,3,Not Adopted,TX,Travis 
800057,*Torrent,2019-07-15 16:28:00,Cesar Chavez And Pleasan Valley,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,2019-08-17 13:56:00,6/2/2019,Adoption,,Neutered Male,2 months,32 days 21:28:00,32,D,TX,Austin 
800056,Shelby,2019-07-15 16:28:00,Cesar Chavez And Pleasan Valley,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Silver Tabby,2019-08-19 16:03:00,6/2/2019,Adoption,,Spayed Female,2 months,34 days 23:35:00,34,D,TX,Austin 
800055,149 G *Purple Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Female,1 week,Domestic Shorthair,Black,2019-07-15 18:54:00,7/8/2019,Transfer,Partner,Intact Female,1 week,0 days 02:54:00,0,Not Adopted,TX,Austin 
800054,142 G *Pink Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Female,1 week,Domestic Shorthair,Black,2019-07-15 18:52:00,7/8/2019,Transfer,Partner,Intact Female,1 week,0 days 02:52:00,0,Not Adopted,TX,Austin 
800053,186 G *Blue Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Black/White,2019-07-15 18:52:00,7/8/2019,Transfer,Partner,Intact Male,1 week,0 days 02:52:00,0,Not Adopted,TX,Austin 
800052,122 G *Orange Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Black/White,2019-07-15 18:55:00,7/8/2019,Transfer,Partner,Intact Male,1 week,0 days 02:55:00,0,Not Adopted,TX,Austin 
800051,186 G *Green Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Black/White,2019-07-15 18:52:00,7/8/2019,Transfer,Partner,Intact Male,1 week,0 days 02:52:00,0,Not Adopted,TX,Austin 
800050,188 G *Yellow Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Black/White,2019-07-15 18:51:00,7/8/2019,Transfer,Partner,Intact Male,1 week,0 days 02:51:00,0,Not Adopted,TX,Austin 
800049,200 G *Red Mark,2019-07-15 16:00:00,309 East 21St Stree,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Black/White,2019-07-15 18:51:00,7/8/2019,Transfer,Partner,Intact Male,1 week,0 days 02:51:00,0,Not Adopted,TX,Austin 
800048,Wally,2019-08-20 17:35:00,1108 East Sixth Stee,Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Blue/White,2019-08-24 11:00:00,7/15/2018,Transfer,Snr,Neutered Male,1 year,3 days 17:25:00,3,Not Adopted,TX,Austin 
800045,160 Grams,2019-07-15 15:51:00,12603 Dessau Road,Stray,Normal,Cat,Intact Male,4 days,Domestic Shorthair,Black,2019-07-15 18:55:00,7/11/2019,Transfer,Partner,Intact Male,4 days,0 days 03:04:00,0,Not Adopted,TX,Austin 
800044,190 Grams,2019-07-15 15:51:00,12603 Dessau Road,Stray,Normal,Cat,Intact Male,4 days,Domestic Shorthair,Black/White,2019-07-15 18:55:00,7/11/2019,Transfer,Partner,Intact Male,4 days,0 days 03:04:00,0,Not Adopted,TX,Austin 
800041,,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Intact Female,6 days,Domestic Shorthair,Black/White,2019-09-15 19:11:00,7/9/2019,Adoption,,Spayed Female,2 months,62 days 03:33:00,62,D,TX,Austin 
800040,,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Intact Female,6 days,Domestic Shorthair,Gray Tabby/White,2019-09-15 14:06:00,7/9/2019,Adoption,,Spayed Female,2 months,61 days 22:28:00,61,D,TX,Austin 
800039,,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Intact Male,6 days,Domestic Shorthair,Black/White,2019-09-15 17:13:00,7/9/2019,Adoption,,Neutered Male,2 months,62 days 01:35:00,62,D,TX,Austin 
800038,,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Unknown,6 days,Domestic Shorthair,Cream,2019-12-03 12:51:00,7/9/2019,Died,In Foster,Unknown,4 months,140 days 21:13:00,14,Not Adopted,TX,Austin 
800037,,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Intact Female,6 days,Domestic Shorthair,Black,2019-09-15 19:12:00,7/9/2019,Adoption,,Spayed Female,2 months,62 days 03:34:00,62,D,TX,Austin 
800036,,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Intact Male,4 days,Domestic Shorthair,Black/White,2019-09-19 18:26:00,7/11/2019,Adoption,,Neutered Male,2 months,66 days 02:48:00,66,D,TX,Austin 
800035,Quito,2019-07-15 15:16:00,,Owner Surrender,Normal,Dog,Intact Male,6 years,Chihuahua Shorthair/Dachshund,White/Black,2019-07-31 12:52:00,7/15/2013,Adoption,,Neutered Male,6 years,15 days 21:36:00,15,C,TX,Austin 
800033,*Adora,2019-07-15 15:38:00,4509 East Saint Elmo Road,Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Black,2020-01-08 14:43:00,7/15/2018,Transfer,Partner,Spayed Female,1 year,176 days 23:05:00,17,Not Adopted,TX,Austin 
800032,Paloma,2019-07-15 15:16:00,,Owner Surrender,Normal,Dog,Intact Female,7 years,Chihuahua Shorthair/Dachshund Longhair,White/Black,2019-07-30 15:52:00,7/15/2012,Transfer,Partner,Spayed Female,7 years,15 days 00:36:00,15,Not Adopted,TX,Austin 
800030,Poncho,2019-07-15 15:37:00,Libyan Drive,Stray,Normal,Dog,Neutered Male,2 years,Great Pyrenees/Australian Shepherd,Brown/Black,2019-07-18 11:29:00,7/15/2017,Return to Owner,,Neutered Male,2 years,2 days 19:52:00,2,Not Adopted,TX,Austin 
800029,Princess Bella,2019-07-15 15:16:00,,Owner Surrender,Normal,Dog,Intact Female,8 years,Chihuahua Shorthair,White/Tan,2019-07-29 13:24:00,7/15/2011,Adoption,,Spayed Female,8 years,13 days 22:08:00,13,B,TX,Austin 
800028,Hercules,2019-08-25 13:07:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Boxer Mix,Brown Brindle,2019-08-25 16:24:00,8/15/2018,Adoption,,Neutered Male,1 year,0 days 03:17:00,0,AA,TX,Travis 
800027,Luna,2019-07-15 14:28:00,Dessau Road,Stray,Normal,Dog,Intact Female,2 years,German Shepherd/Siberian Husky,Black/Brown,2019-07-24 15:37:00,7/15/2017,Transfer,Partner,Intact Female,2 years,9 days 01:09:00,9,Not Adopted,TX,Austin 
800025,,2019-07-15 14:01:00,7809 Woodrow Ave,Stray,Normal,Cat,Intact Male,2 years,Domestic Medium Hair,Black/White,2019-07-19 11:54:00,7/15/2017,Transfer,Snr,Intact Male,2 years,3 days 21:53:00,3,Not Adopted,TX,Austin 
800023,*Karla May,2019-07-15 09:12:00,6810 Deaton Hill D,Owner Surrender,Normal,Dog,Intact Female,13 years,Chihuahua Shorthair,White/Brown,2020-01-15 07:08:00,7/15/2006,Adoption,Foster,Spayed Female,13 years,183 days 21:56:00,18,C,TX,Austin 
800022,,2019-07-15 13:41:00,3235 Martin Luther King,Stray,Normal,Cat,Unknown,1 year,Domestic Medium Hair,Blue,2019-07-19 11:54:00,7/15/2018,Transfer,Snr,Unknown,1 year,3 days 22:13:00,3,Not Adopted,TX,Austin 
800021,*Dolly Parton,2019-07-15 13:38:00,303 East Oltorf Stree,Stray,Normal,Dog,Intact Female,4 months,Australian Cattle Dog Mix,White/Tan,2019-09-06 13:56:00,2/15/2019,Adoption,Foster,Spayed Female,6 months,53 days 00:18:00,53,D,TX,Austin 
