Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
823421,*Clarice,2020-09-23 14:29:00,2906 E Martin Luther King Ju,Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Chocolate,2020-10-01 16:45:00,9/23/2019,Adoption,,Spayed Female,1 year,8 days 02:16:00,8,B,TX,Austin 
823420,,2020-09-23 13:47:00,7218 Hillcroft Drive,Owner Surrender,Normal,Dog,Intact Female,5 months,Vizsla/German Shepherd,Fawn,2020-10-01 17:56:00,4/8/2020,Adoption,,Spayed Female,5 months,8 days 04:09:00,8,B,TX,Austin 
823419,,2020-09-23 13:47:00,7218 Hillcroft Drive,Owner Surrender,Normal,Dog,Intact Female,5 months,Greyhound Mix,Sable,2020-09-28 18:18:00,4/8/2020,Adoption,,Spayed Female,5 months,5 days 04:31:00,5,,TX,Austin 
823416,Lenny,2020-09-23 12:43:00,,Owner Surrender,Normal,Other,Intact Male,3 years,Hamster,Tan,2020-09-28 15:10:00,9/23/2017,Adoption,Foster,Intact Male,3 years,5 days 02:27:00,5,,TX,Austin 
823415,Boswer,2020-09-23 12:29:00,7108 Creekside Drive,Abandoned,Normal,Dog,Intact Male,1 year,American Pit Bull Terrier,Tricolor,2020-09-23 18:19:00,9/23/2019,Rto-Adopt,,Intact Male,1 year,0 days 05:50:00,0,Not Adopted,TX,Austin 
823414,Joy,2020-09-23 12:09:00,,Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,White/Black,2020-10-23 17:28:00,5/23/2020,Adoption,,Spayed Female,5 months,30 days 05:19:00,30,,TX,Austin 
823413,Prince,2020-09-23 12:09:00,,Owner Surrender,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Orange Tabby/White,2020-09-28 17:01:00,5/23/2020,Adoption,,Neutered Male,4 months,5 days 04:52:00,5,,TX,Austin 
823412,Chiaotzu,2020-09-23 12:09:00,,Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Shorthair,Black/White,2020-09-28 16:07:00,3/13/2020,Adoption,,Neutered Male,6 months,5 days 03:58:00,5,,TX,Austin 
823411,*Sally,2020-09-23 11:51:00,10840 Fm 812,Stray,Normal,Dog,Intact Female,4 years,Pointer/Basset Hound,Black/White,2020-10-10 12:21:00,3/23/2016,Adoption,,Spayed Female,4 years,17 days 00:30:00,17,C,TX,Travis 
823410,*Barrel,2020-09-23 11:51:00,10840 Fm 812,Stray,Normal,Dog,Intact Male,3 months,American Staffordshire Terrier,Black/White,2020-09-28 18:19:00,5/27/2020,Adoption,,Neutered Male,4 months,5 days 06:28:00,5,,TX,Travis 
823408,*Skellington,2020-09-23 11:50:00,10840 Fm 812,Stray,Injured,Dog,Intact Male,3 years,Labrador Retriever Mix,Black/White,2020-11-14 15:43:00,9/23/2017,Adoption,,Neutered Male,3 years,52 days 03:53:00,52,D,TX,Travis 
823407,*Rosie,2020-09-23 10:49:00,Rosewood Avenue And Poquito Stree,Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Brown Tabby,2021-01-16 12:27:00,5/8/2020,Adoption,,Spayed Female,8 months,115 days 01:38:00,11,B,TX,Austin 
823406,*Lock,2020-09-23 11:51:00,10840 Fm 812,Stray,Normal,Dog,Intact Male,5 months,American Staffordshire Terrier,Black/White,2020-09-28 18:10:00,4/12/2020,Adoption,,Neutered Male,5 months,5 days 06:19:00,5,,TX,Travis 
823404,*Shock,2020-09-23 11:51:00,10840 Fm 812,Stray,Normal,Dog,Intact Male,5 months,Pointer,Brown/White,2020-09-30 12:44:00,4/12/2020,Adoption,,Neutered Male,5 months,7 days 00:53:00,7,B,TX,Travis 
823403,*Buffy,2020-09-23 11:50:00,10840 Fm 812,Stray,Injured,Dog,Intact Female,4 years,Australian Cattle Dog Mix,White/Black,2020-10-14 07:48:00,9/23/2016,Adoption,Foster,Spayed Female,4 years,20 days 19:58:00,20,C,TX,Travis 
823395,,2020-09-23 10:54:00,East Stassney Lane And South Pleasant Valley Road,Stray,Normal,Dog,Intact Male,4 months,Anatol Shepherd/Great Pyrenees,White/Brown,2020-09-30 13:35:00,5/23/2020,Transfer,Partner,Intact Male,4 months,7 days 02:41:00,7,Not Adopted,TX,Austin 
823389,,2020-09-23 07:39:00,18200 Lockwood Rd in Mano,Stray,Injured,Cat,Neutered Male,3 years,Domestic Shorthair,Blue,2020-09-28 18:42:00,9/23/2017,Transfer,Snr,Neutered Male,3 years,5 days 11:03:00,5,Not Adopted,TX, Manor 
823388,*Bandit,2020-09-23 07:30:00,Riverside And Montopol,Stray,Injured,Dog,Intact Male,3 years,Plott Hound Mix,Black Brindle/White,2020-12-04 09:25:00,9/23/2017,Adoption,Foster,Neutered Male,3 years,72 days 01:55:00,72,D,TX,Austin 
823384,,2020-09-22 17:39:00,,Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Blue Tabby,2020-09-28 16:21:00,5/22/2020,Adoption,,Spayed Female,4 months,5 days 22:42:00,5,,TX,Travis 
823383,*Floki,2020-09-22 17:39:00,,Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Cream Tabby,2020-11-10 16:49:00,7/11/2020,Adoption,,Neutered Male,4 months,48 days 23:10:00,48,D,TX,Travis 
823382,*Tangerine,2020-09-22 17:39:00,,Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Orange Tabby,2020-10-13 15:57:00,5/22/2020,Adoption,,Spayed Female,4 months,20 days 22:18:00,20,C,TX,Travis 
823381,*Ragnar,2020-09-22 17:39:00,,Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Orange Tabby,2020-11-10 16:49:00,7/11/2020,Adoption,,Neutered Male,4 months,48 days 23:10:00,48,D,TX,Travis 
823380,Gordie,2020-09-22 17:38:00,,Owner Surrender,Normal,Dog,Neutered Male,9 years,Standard Poodle,Tan,2020-09-25 12:23:00,4/22/2011,Adoption,,Neutered Male,9 years,2 days 18:45:00,2,A,TX,Austin 
823377,Honey Crisp,2020-09-22 16:53:00,9504 North Creek Drive,Stray,Normal,Cat,Spayed Female,3 years,Domestic Shorthair,Brown Tabby,2020-09-23 11:41:00,11/22/2016,Return to Owner,,Spayed Female,3 years,0 days 18:48:00,0,Not Adopted,TX,Austin 
823376,*Wally,2020-09-22 15:24:00,21902 Cold Drive,Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair,Brown Tabby,2020-10-24 16:56:00,3/9/2020,Adoption,,Neutered Male,7 months,32 days 01:32:00,32,D,TX,Travis 
823375,*Winnie,2020-09-22 15:24:00,21902 Cold Drive,Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Brown Tabby/White,2020-10-22 11:24:00,5/7/2020,Adoption,,Spayed Female,5 months,29 days 20:00:00,29,C,TX,Travis 
823374,*Rhiannon,2020-09-22 15:24:00,21902 Cold Drive,Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Blue Tabby/White,2020-11-14 14:23:00,9/22/2018,Adoption,,Spayed Female,2 years,52 days 22:59:00,52,D,TX,Travis 
823372,*Burton,2020-09-22 15:44:00,124 W Anderson L,Stray,Normal,Dog,Intact Male,2 years,Pit Bull,White/Black,2020-10-06 11:38:00,9/22/2018,Transfer,Partner,Neutered Male,2 years,13 days 19:54:00,13,Not Adopted,TX,Austin 
823371,,2020-09-22 15:22:00,3404 Clarksburg,Stray,Normal,Cat,Intact Male,5 years,Domestic Shorthair,Blue Tabby/White,2020-09-29 09:54:00,9/22/2015,Transfer,Snr,Neutered Male,5 years,6 days 18:32:00,6,Not Adopted,TX,Austin 
823370,,2020-09-22 15:22:00,3404 Clarksburg,Stray,Normal,Cat,Intact Male,5 years,Domestic Shorthair,Lynx Point,2020-09-29 09:54:00,9/22/2015,Transfer,Snr,Neutered Male,5 years,6 days 18:32:00,6,Not Adopted,TX,Austin 
823369,Pierre,2020-09-22 16:20:00,9807 Fm 620,Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever,Black,2020-09-23 12:44:00,9/22/2019,Return to Owner,,Intact Female,1 year,0 days 20:24:00,0,Not Adopted,TX,Austin 
823368,Elfie,2020-09-22 14:43:00,,Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Brown Tabby/White,2020-10-15 13:59:00,5/22/2020,Transfer,Partner,Intact Female,4 months,22 days 23:16:00,22,Not Adopted,TX,Austin 
823367,,2020-09-22 14:57:00,3904 Prairie Lane,Stray,Injured,Dog,Intact Female,2 years,Chihuahua Shorthair,Tan,2020-09-27 15:06:00,9/22/2018,Transfer,Partner,Intact Female,2 years,5 days 00:09:00,5,Not Adopted,TX,Austin 
823366,,2020-09-22 14:49:00,6111 South Congress Avenue,Stray,Sick,Cat,Intact Male,7 years,Domestic Shorthair,Buff,2020-09-27 17:07:00,9/22/2013,Transfer,Partner,Intact Male,7 years,5 days 02:18:00,5,Not Adopted,TX,Austin 
823365,,2020-09-22 14:31:00,1417 Tall Shadows Drive,Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby,2020-09-22 15:58:00,8/31/2020,Transfer,Partner,Intact Male,3 weeks,0 days 01:27:00,0,Not Adopted,TX,Travis 
823363,*Hugh,2020-09-22 13:55:00,6937 North Ih35,Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby,2021-01-16 09:53:00,5/22/2020,Adoption,Foster,Neutered Male,7 months,115 days 19:58:00,11,B,TX,Austin 
823360,*Munster,2020-09-22 13:20:00,235 West Canyon Ridge Drive,Stray,Normal,Dog,Intact Male,6 months,Catahoula Mix,Red/White,2020-09-29 14:27:00,3/22/2020,Transfer,Partner,Intact Male,6 months,7 days 01:07:00,7,Not Adopted,TX,Austin 
823359,*Patsy Cline,2020-09-22 13:09:00,3803 Frodo Cove,Stray,Sick,Cat,Intact Female,6 years,Domestic Medium Hair,Brown Tabby/White,2020-10-01 12:57:00,9/22/2014,Transfer,Partner,Intact Female,6 years,8 days 23:48:00,8,Not Adopted,TX,Austin 
823358,*Admiral,2020-09-23 10:31:00,21515 Ann Showe,Stray,Injured,Dog,Intact Male,1 year,Alaskan Malamute Mix,Black/White,2020-10-20 11:16:00,9/22/2019,Transfer,Partner,Neutered Male,1 year,27 days 00:45:00,27,Not Adopted,TX,Travis 
823357,,2020-09-22 12:48:00,5017 West Highway 290,Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Black Tabby,2020-09-22 15:58:00,9/7/2020,Transfer,Partner,Intact Male,2 weeks,0 days 03:10:00,0,Not Adopted,TX,Austin 
823354,*Chaz,2020-09-22 12:31:00,9500 Dessau Road,Stray,Injured,Cat,Intact Male,2 years,Domestic Medium Hair,Brown Tabby/White,2020-10-14 13:48:00,9/22/2018,Adoption,,Neutered Male,2 years,22 days 01:17:00,22,C,TX,Austin 
823348,,2020-09-22 11:37:00,3607 Pevetoe,Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby,2020-10-15 16:02:00,9/22/2018,Transfer,Snr,Neutered Male,2 years,23 days 04:25:00,23,Not Adopted,TX,Austin 
823347,,2020-09-22 11:05:00,1917 Miles Avenue,Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Tortie,2020-09-23 14:47:00,9/22/2018,Transfer,Partner,Intact Female,2 years,1 days 03:42:00,1,Not Adopted,TX,Austin 
823345,,2020-09-22 11:04:00,1071 Clayton Lane,Stray,Normal,Dog,Intact Female,7 months,Whippet Mix,Black/White,2020-09-29 17:17:00,2/22/2020,Adoption,,Spayed Female,7 months,7 days 06:13:00,7,B,TX,Austin 
823342,Cirillo,2020-09-22 09:39:00,Linden Road And High Noo,Public Assist,Normal,Dog,Intact Male,3 years,Chihuahua Shorthair,Brown,2020-09-23 14:41:00,9/22/2017,Return to Owner,Customer S,Intact Male,3 years,1 days 05:02:00,1,Not Adopted,TX,Travis 
823341,*Loubelle,2020-09-22 09:33:00,1600 Fairplay Cou,Stray,Normal,Dog,Intact Female,2 years,American Pit Bull Terrier,Black/White,2020-12-08 14:43:00,3/22/2018,Transfer,Partner,Spayed Female,2 years,77 days 05:10:00,77,Not Adopted,TX,Austin 
823338,*Nutmeg,2020-09-22 07:49:00,,Stray,Injured,Cat,Intact Female,2 months,Domestic Shorthair,Blue Cream,2021-01-07 11:56:00,7/22/2020,Adoption,Foster,Spayed Female,5 months,107 days 04:07:00,10,B,TX,Austin 
823337,,2020-09-22 07:45:00,2101 Burton D,Stray,Injured,Cat,Intact Male,4 months,Domestic Shorthair,Orange Tabby,2020-09-22 16:00:00,5/22/2020,Transfer,Partner,Intact Male,4 months,0 days 08:15:00,0,Not Adopted,TX,Austin 
823336,,2020-09-22 07:39:00,2430 Cromwell Circle,Stray,Injured,Cat,Intact Female,4 weeks,Domestic Medium Hair,Black,2020-09-22 15:57:00,8/22/2020,Transfer,Partner,Intact Female,4 weeks,0 days 08:18:00,0,Not Adopted,TX,Austin 
823334,*Oogie Boogie,2020-09-21 17:30:00,601 Tudor House Road in Pflugerville,Stray,Normal,Dog,Intact Male,3 years,Pit Bull Mix,Black/White,2020-10-06 11:39:00,9/21/2017,Transfer,Partner,Neutered Male,3 years,14 days 18:09:00,14,Not Adopted,TX,rville 
823333,Bailey,2020-09-21 16:54:00,5500 Victory Gallop Drive,Stray,Normal,Dog,Intact Female,1 year,Golden Retriever,Tan,2020-09-25 14:42:00,9/21/2019,Transfer,Partner,Intact Female,1 year,3 days 21:48:00,3,Not Adopted,TX,Travis 
823332,,2020-09-21 16:29:00,1216 Bonnie Brae,Stray,Normal,Dog,Intact Female,2 months,Anatol Shepherd/Alaskan Husky,Cream/Tan,2020-09-25 18:28:00,7/21/2020,Adoption,,Spayed Female,2 months,4 days 01:59:00,4,A,TX,Austin 
823331,,2020-09-21 16:29:00,1216 Bonnie Brae,Stray,Normal,Dog,Intact Male,2 months,Anatol Shepherd/Alaskan Husky,Cream/Tan,2020-09-25 18:27:00,7/21/2020,Adoption,,Neutered Male,2 months,4 days 01:58:00,4,A,TX,Austin 
823330,,2020-09-21 16:29:00,1216 Bonnie Brae,Stray,Normal,Dog,Intact Female,2 months,Anatol Shepherd/Alaskan Husky,Cream/Tan,2020-09-25 16:13:00,7/21/2020,Adoption,,Spayed Female,2 months,3 days 23:44:00,3,A,TX,Austin 
823329,,2020-09-21 16:29:00,1216 Bonnie Brae,Stray,Normal,Dog,Intact Female,2 months,Anatol Shepherd/Alaskan Husky,Cream/Tan,2020-09-25 17:47:00,7/21/2020,Adoption,,Spayed Female,2 months,4 days 01:18:00,4,A,TX,Austin 
823327,Little Man,2020-09-21 13:41:00,Eberhart Lane And South 1St Stree,Stray,Normal,Dog,Intact Male,10 months,Wire Hair Fox Terrier,Tan/White,2020-09-22 17:03:00,11/21/2019,Return to Owner,,Intact Male,10 months,1 days 03:22:00,1,Not Adopted,TX,Austin 
823324,Yolie,2020-09-21 14:45:00,Mano,Owner Surrender,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Black/Tricolor,2020-09-26 08:29:00,9/21/2019,Adoption,,Spayed Female,1 year,4 days 17:44:00,4,A,TX,Manor 
823322,*Spork,2020-09-21 14:26:00,7601 Daff,Stray,Normal,Dog,Intact Male,1 year,Siberian Husky Mix,White,2020-10-03 14:49:00,9/21/2019,Adoption,,Neutered Male,1 year,12 days 00:23:00,12,B,TX,Travis 
823319,*Pippa,2020-09-21 13:10:00,,Owner Surrender,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Blue Tabby,2021-01-19 09:14:00,8/28/2020,Adoption,Foster,Spayed Female,4 months,119 days 20:04:00,11,B,TX,Travis 
823318,*Kate,2020-09-21 13:10:00,,Owner Surrender,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Brown Tabby,2021-01-19 09:12:00,8/28/2020,Adoption,Foster,Spayed Female,4 months,119 days 20:02:00,11,B,TX,Travis 
823316,,2020-09-21 13:02:00,2101 Burton Drive,Stray,Normal,Dog,Intact Male,10 months,Chihuahua Shorthair Mix,Red/Tricolor,2020-09-26 11:37:00,11/21/2019,Adoption,,Neutered Male,10 months,4 days 22:35:00,4,A,TX,Austin 
823315,*Herbie,2020-09-21 12:59:00,3319 Dolphin D,Stray,Sick,Dog,Neutered Male,12 years,Miniature Poodle,White,2020-10-27 08:43:00,9/21/2008,Adoption,Foster,Neutered Male,12 years,35 days 19:44:00,35,D,TX,Austin 
823305,Tuxee,2020-09-21 10:25:00,,Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Travis 
823300,*Shelby,2020-09-21 07:24:00,Atwood And Kemp,Stray,Injured,Cat,Intact Female,3 years,Domestic Shorthair,Blue Tabby/White,2021-01-26 09:21:00,9/21/2017,Adoption,Foster,Spayed Female,3 years,127 days 01:57:00,12,B,TX,Austin 
823298,,2020-09-20 19:10:00,,Abandoned,Medical,Dog,Intact Female,2 months,Great Pyrenees,White,2020-09-21 14:39:00,7/6/2020,Transfer,Partner,Intact Female,2 months,0 days 19:29:00,0,Not Adopted,TX,Austin 
823297,,2020-09-20 18:22:00,7001 S Congre,Stray,Normal,Dog,Intact Female,7 years,Chihuahua Shorthair,Cream,2020-09-24 15:33:00,9/23/2012,Transfer,Partner,Spayed Female,8 years,3 days 21:11:00,3,Not Adopted,TX,Austin 
823296,*Bluebell,2020-09-20 16:58:00,,Stray,Injured,Cat,Intact Female,4 months,Domestic Shorthair,Blue/White,2021-01-02 11:43:00,4/23/2020,Adoption,Foster,Spayed Female,8 months,103 days 18:45:00,10,B,TX,Austin 
823292,Gordo,2020-09-20 13:56:00,1101 Grove Boulevard,Stray,Normal,Dog,Intact Male,1 year,Pit Bull/Queensland Heeler,Red Tick/White,2020-09-22 16:15:00,3/20/2019,Return to Owner,,Intact Male,1 year,2 days 02:19:00,2,Not Adopted,TX,Austin 
823291,*Harold,2020-09-20 13:31:00,2604 Aldrich S,Stray,Sick,Cat,Intact Male,4 weeks,Domestic Shorthair,Blue/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
823289,,2020-09-20 12:22:00,1201 South Meadows D,Stray,Injured,Cat,Intact Male,2 months,Domestic Shorthair,Black,2020-09-20 15:09:00,7/20/2020,Transfer,Partner,Intact Male,2 months,0 days 02:47:00,0,Not Adopted,TX,Austin 
823288,Kona,2020-09-20 11:31:00,4718 Fm 1327,Stray,Injured,Dog,Intact Female,11 months,Australian Shepherd,Tricolor,2020-09-28 16:54:00,10/20/2019,Adoption,,Spayed Female,11 months,8 days 05:23:00,8,B,TX,Travis 
823285,*Silas,2020-09-20 10:12:00,3702 East 12Th Stree,Stray,Normal,Dog,Intact Male,1 year,Siberian Husky Mix,Sable/White,2020-09-29 14:27:00,9/20/2019,Transfer,Partner,Intact Male,1 year,9 days 04:15:00,9,Not Adopted,TX,Austin 
823283,153 Grams,2020-09-20 09:58:00,5102 Emma Browning,Stray,Sick,Cat,Intact Female,6 days,Domestic Shorthair,Black/White,2020-09-20 15:10:00,9/14/2020,Transfer,Partner,Intact Female,6 days,0 days 05:12:00,0,Not Adopted,TX,Austin 
823282,128 Grams,2020-09-20 09:58:00,5102 Emma Browning,Stray,Sick,Cat,Intact Male,6 days,Domestic Shorthair,Black,2020-09-20 15:10:00,9/14/2020,Transfer,Partner,Intact Male,6 days,0 days 05:12:00,0,Not Adopted,TX,Austin 
823280,,2020-09-20 09:15:00,4123 Todd Lane,Public Assist,Normal,Dog,Neutered Male,2 months,Chihuahua Shorthair,Tan,2020-09-24 18:36:00,7/8/2020,Return to Owner,,Neutered Male,2 months,4 days 09:21:00,4,Not Adopted,TX,Austin 
823273,*,2020-09-19 15:48:00,,Stray,Normal,Dog,Intact Male,7 months,German Shepherd Mix,Black/Brown,2020-09-25 16:42:00,2/19/2020,Adoption,,Neutered Male,7 months,6 days 00:54:00,6,B,TX,Austin 
823271,,2020-09-19 15:08:00,,Wildlife,Sick,Other,Unknown,6 months,Fox,Red/Silver,2020-09-22 08:59:00,3/19/2020,Euthanasia,Rabies Risk,Unknown,6 months,2 days 17:51:00,2,Not Adopted,TX,Travis 
823270,,2020-09-19 13:01:00,Fm 812 And Us Highway 183 S,Stray,Normal,Dog,Intact Male,2 months,Chihuahua Shorthair Mix,Brown/Black,2020-09-23 16:19:00,7/4/2020,Adoption,,Neutered Male,2 months,4 days 03:18:00,4,A,TX,Travis 
823268,*Ralphie,2020-09-19 12:41:00,11125 Maha Loop,Stray,Nursing,Dog,Intact Male,3 weeks,Chihuahua Shorthair,Tan,2020-11-06 13:48:00,8/28/2020,Adoption,Foster,Neutered Male,2 months,48 days 01:07:00,48,D,TX,Austin 
823267,*Baby Ruth,2020-09-19 12:41:00,11125 Maha Loop,Stray,Nursing,Dog,Intact Female,3 weeks,Chihuahua Shorthair,Tan/White,2020-11-05 12:02:00,8/28/2020,Adoption,Foster,Spayed Female,2 months,46 days 23:21:00,46,D,TX,Austin 
823266,Chatty,2020-09-19 12:12:00,614 West Johanna Stree,Public Assist,Normal,Dog,Intact Female,5 years,Yorkshire Terrier,Gold,2020-09-20 13:42:00,3/20/2015,Return to Owner,,Intact Female,5 years,1 days 01:30:00,1,Not Adopted,TX,Austin 
823264,Kali,2020-09-19 12:07:00,7921 Castle Peak Trl,Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby,2020-09-29 12:17:00,9/19/2019,Return to Owner,,Intact Female,1 year,10 days 00:10:00,10,Not Adopted,TX,Austin 
823263,*Violet,2020-09-19 11:32:00,14300 Dessau Rd,Stray,Injured,Cat,Intact Female,2 months,Domestic Medium Hair,Blue Tabby/White,2021-01-29 08:06:00,7/19/2020,Adoption,Foster,Spayed Female,6 months,131 days 20:34:00,13,B,TX,Travis 
823259,,2020-09-19 10:39:00,1200 Turtle Creek Boulevard,Stray,Normal,Dog,Intact Female,3 months,Plott Hound Mix,Brown Brindle,2020-09-23 16:55:00,6/19/2020,Adoption,,Spayed Female,3 months,4 days 06:16:00,4,A,TX,Austin 
823258,,2020-09-19 10:39:00,1200 Turtle Creek Boulevard,Stray,Normal,Dog,Intact Female,3 months,Plott Hound Mix,Brown Brindle,2020-09-23 16:35:00,6/19/2020,Adoption,,Spayed Female,3 months,4 days 05:56:00,4,A,TX,Austin 
823252,Margo,2020-09-19 08:38:00,,Stray,Injured,Cat,Spayed Female,2 years,Domestic Shorthair,Calico,2020-09-21 15:45:00,9/19/2018,Return to Owner,,Spayed Female,2 years,2 days 07:07:00,2,Not Adopted,TX,Austin 
823242,Volare,2020-09-19 07:53:00,Anderson Mill And Research Blvd,Stray,Normal,Cat,Neutered Male,6 years,Domestic Shorthair,Brown Tabby,2020-10-06 16:17:00,6/19/2014,Return to Owner,,Neutered Male,6 years,17 days 08:24:00,17,Not Adopted,TX,Austin 
823240,,2020-09-19 07:34:00,,Stray,Normal,Dog,Intact Female,1 week,Pit Bull,White/Fawn,2020-09-19 13:15:00,9/12/2020,Transfer,Partner,Intact Female,1 week,0 days 05:41:00,0,Not Adopted,TX,Austin 
823238,Lollipop,2020-09-18 19:11:00,Springdale And Airpo,Stray,Normal,Dog,Intact Female,8 months,Labrador Retriever Mix,Black,2020-09-20 12:23:00,1/18/2020,Return to Owner,,Intact Female,8 months,1 days 17:12:00,1,Not Adopted,TX,Austin 
823237,Chico,2020-09-18 19:11:00,Springdale And Airpo,Stray,Normal,Dog,Intact Male,8 months,Labrador Retriever Mix,Tan,2020-09-20 12:23:00,1/18/2020,Return to Owner,,Intact Male,8 months,1 days 17:12:00,1,Not Adopted,TX,Austin 
823235,Duchess,2020-09-18 17:28:00,,Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Medium Hair,Blue/White,2020-10-11 13:14:00,9/18/2018,Adoption,,Spayed Female,2 years,22 days 19:46:00,22,C,TX,Travis 
823234,*Sage,2020-09-19 09:21:00,12132 Parsons Rd,Stray,Normal,Dog,Intact Female,1 year,Pharaoh Hound Mix,Brown,2020-09-29 14:27:00,9/18/2019,Transfer,Partner,Intact Female,1 year,10 days 05:06:00,10,Not Adopted,TX,Travis 
823233,Olive,2020-09-30 16:39:00,2100 Rio Grande Stree,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,2020-12-09 14:41:00,7/23/2020,Adoption,Foster,Neutered Male,4 months,69 days 22:02:00,69,D,TX,Austin 
823232,,2020-09-23 17:55:00,502 Longspu,Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby/White,2020-12-30 06:44:00,5/23/2020,Adoption,Foster,Neutered Male,7 months,97 days 12:49:00,97,F,TX,Austin 
823231,,2020-09-18 16:22:00,5720 Highland Hills Drive,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,2020-09-29 14:28:00,7/27/2020,Transfer,Partner,Intact Male,2 months,10 days 22:06:00,10,Not Adopted,TX,Austin 
823230,,2020-09-18 16:22:00,5720 Highland Hills Drive,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,2020-09-29 14:28:00,7/27/2020,Transfer,Partner,Intact Male,2 months,10 days 22:06:00,10,Not Adopted,TX,Austin 
823229,,2020-09-18 16:22:00,5720 Highland Hills Drive,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,2020-09-29 14:28:00,7/27/2020,Transfer,Partner,Intact Male,2 months,10 days 22:06:00,10,Not Adopted,TX,Austin 
823228,,2020-09-18 16:20:00,2017 Payne Ave,Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Black/White,2020-09-22 10:21:00,9/18/2018,Euthanasia,Suffering,Neutered Male,2 years,3 days 18:01:00,3,Not Adopted,TX,Austin 
823224,,2020-09-18 15:39:00,8312 Wesal Drive,Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,Black,2020-11-21 12:36:00,8/11/2020,Adoption,,Neutered Male,3 months,63 days 20:57:00,63,D,TX,Austin 
823223,*Will,2020-09-18 15:31:00,12700 Timberside Drive,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Blue/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
