Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating
824027,Sunshine,2020-10-05 00:13:00,5812 N Ih 35 in Austin (TX),Abandoned,Normal,Cat,Spayed Female,7 years,Domestic Shorthair,Black/White,2020-10-24 11:28:00,6/5/2013,Adoption,,Spayed Female,7 years,19 days 11:15:00,19,C
824025,Salem,2020-10-05 09:06:00,4434 Frontier in Austin (TX),Stray,Injured,Cat,Neutered Male,8 years,Domestic Medium Hair,Black,2020-12-07 12:24:00,10/5/2012,Adoption,Foster,Neutered Male,8 years,63 days 03:18:00,63,D
824024,Griffey,2020-10-04 21:36:00,12430 Mellow Meadow Dr in Austin (TX),Public Assist,Normal,Dog,Intact Male,1 year,Labrador Retriever,White,2020-10-05 17:40:00,6/13/2019,Return to Owner,,Intact Male,1 year,0 days 20:04:00,0,Not Adopted
824023,Cash,2020-10-04 21:36:00,12430 Mellow Meadow Dr in Austin (TX),Public Assist,Normal,Dog,Intact Male,9 years,Labrador Retriever,White,2020-10-05 17:41:00,10/5/2011,Return to Owner,,Intact Male,9 years,0 days 20:05:00,0,Not Adopted
824022,Kush,2020-10-04 21:36:00,12430 Mellow Meadow Dr in Austin (TX),Public Assist,Normal,Dog,Spayed Female,11 years,Labrador Retriever,White,2020-10-05 17:41:00,10/5/2009,Return to Owner,,Spayed Female,11 years,0 days 20:05:00,0,Not Adopted
824020,,2020-10-04 17:26:00,22111 Briarcliff in Travis (TX),Wildlife,Sick,Other,Unknown,1 year,Fox,Gray/Brown,2020-10-04 18:19:00,10/4/2019,Euthanasia,Rabies Risk,Unknown,1 year,0 days 00:53:00,0,Not Adopted
824018,Mac,2020-10-04 15:43:00,4500 Steiner Ranch Blvd in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Black Mouth Cur Mix,Tan,2020-11-09 12:27:00,10/4/2017,Return to Owner,,Neutered Male,3 years,35 days 20:44:00,35,Not Adopted
824015,,2020-10-04 13:39:00,7113 Gunsmoke Ct in Mustang Ridge (TX),Stray,Normal,Dog,Spayed Female,2 years,Border Terrier Mix,Tricolor,2020-10-08 12:24:00,10/4/2018,Transfer,Partner,Spayed Female,2 years,3 days 22:45:00,3,Not Adopted
824014,,2020-10-04 14:12:00,11200 Lakeline Mall in Austin (TX),Public Assist,Sick,Other,Unknown,1 year,Fox,Brown/Red,2020-10-04 15:23:00,10/4/2019,Euthanasia,Rabies Risk,Unknown,1 year,0 days 01:11:00,0,Not Adopted
824013,Lacey,2020-10-04 13:40:00,1620 East Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Female,13 years,Miniature Poodle/Bichon Frise,White/White,2020-10-05 12:14:00,10/5/2007,Return to Owner,,Intact Female,13 years,0 days 22:34:00,0,Not Adopted
824012,Ash,2020-10-04 13:21:00,8339 Research Blvd in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Chihuahua Shorthair,Tan,2020-10-05 16:58:00,3/22/2017,Return to Owner,,Neutered Male,3 years,1 days 03:37:00,1,Not Adopted
824008,*Maxadillion,2020-11-24 12:43:00,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Border Collie Mix,Red/White,2021-02-04 11:13:00,4/6/2017,Adoption,Foster,Neutered Male,3 years,71 days 22:30:00,71,D
824007,Lucy,2020-10-04 10:34:00,1504 Vanilla Bean Drive in Pflugerville (TX),Stray,Normal,Dog,Spayed Female,2 years,Chihuahua Shorthair,Brown/Tan,2020-10-04 14:43:00,10/4/2018,Return to Owner,,Spayed Female,2 years,0 days 04:09:00,0,Not Adopted
824004,*Ruby,2020-10-04 09:47:00,Austin (TX),Stray,Injured,Cat,Intact Female,3 weeks,Domestic Shorthair,Brown Tabby,2020-11-17 15:36:00,9/10/2020,Adoption,Foster,Spayed Female,2 months,44 days 05:49:00,44,D
824003,Peanut,2020-10-04 09:47:00,Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Chihuahua Shorthair,Brown/White,2020-12-07 06:55:00,10/4/2010,Adoption,Foster,Neutered Male,10 years,63 days 21:08:00,63,D
824002,Beetlejuice,2020-10-04 09:20:00,12138 North Lamar Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Border Terrier Mix,White/Black,2020-10-05 12:47:00,10/5/2015,Return to Owner,,Intact Male,5 years,1 days 03:27:00,1,Not Adopted
824000,,2020-10-03 16:33:00,1144 Airport Boulevard in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black,2020-10-09 17:48:00,7/19/2020,Adoption,,Spayed Female,2 months,6 days 01:15:00,6,B
823999,Cess,2020-10-03 16:26:00,1904 East 17Th Street in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Boxer Mix,Brown/Black,2020-10-05 15:21:00,4/5/2020,Return to Owner,,Intact Female,6 months,1 days 22:55:00,1,Not Adopted
823996,,2020-10-03 14:35:00,1303 Parsons Dr in Austin (TX),Stray,Sick,Cat,Intact Male,1 month,Domestic Longhair,Blue Tabby,2020-10-06 18:46:00,8/23/2020,Transfer,Partner,Intact Male,1 month,3 days 04:11:00,3,Not Adopted
823995,*Mochi,2020-10-03 14:00:00,12348 Johnson Ln in Travis (TX),Stray,Normal,Dog,Intact Male,6 months,Border Collie Mix,Black/White,2020-10-08 11:17:00,4/3/2020,Adoption,,Neutered Male,6 months,4 days 21:17:00,4,A
823994,,2020-10-03 14:00:00,12348 Johnson Ln in Travis (TX),Stray,Normal,Dog,Intact Male,6 months,Border Collie,Black/White,2020-10-07 18:15:00,4/3/2020,Adoption,,Neutered Male,6 months,4 days 04:15:00,4,A
823992,*Patch,2020-10-03 11:53:00,Mopac Expressway And Capital Of Texas Highway in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pointer Mix,White/Brown,2020-10-10 12:49:00,10/3/2018,Adoption,,Neutered Male,2 years,7 days 00:56:00,7,B
823991,*Pumpkin,2020-10-03 11:53:00,Mopac Expressway And Capital Of Texas Highway in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever/Siberian Husky,Tan,2020-11-03 12:28:00,10/3/2018,Transfer,Partner,Neutered Male,2 years,31 days 00:35:00,31,Not Adopted
823989,*Fred,2020-10-03 10:24:00,William Cannon Drive And Manchaca Road in Austin (TX),Stray,Injured,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby/White,2021-01-02 12:52:00,9/3/2020,Adoption,Foster,Neutered Male,3 months,91 days 02:28:00,91,F
823984,*Chucho,2020-12-13 17:15:00,9214 East Dean Keeton Street in Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,German Shepherd,Buff,2020-12-13 15:45:00,10/3/2017,Adoption,,Neutered Male,3 years,-1 days +22:30:00,-1,
823983,,2020-10-03 08:00:00,14222 Summit View Dr in Travis (TX),Stray,Pregnant,Dog,Intact Female,2 years,Beagle Mix,Brown Brindle/Black,2020-10-05 00:00:00,10/3/2018,Transfer,Partner,Intact Female,2 years,1 days 16:00:00,1,Not Adopted
823975,*Zuul,2020-10-02 17:48:00,Dittmar And Menchaca in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Australian Cattle Dog/Pit Bull,Tan/White,2020-10-07 17:51:00,10/2/2019,Adoption,,Neutered Male,1 year,5 days 00:03:00,5,
823974,Kado,2020-10-02 17:53:00,4207 Burnet Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Fawn/White,2020-10-04 17:25:00,10/2/2019,Return to Owner,,Intact Male,1 year,1 days 23:32:00,1,Not Adopted
823973,*Desi,2020-10-02 17:19:00,Highway 71 And I 30 in Travis (TX),Stray,Normal,Dog,Intact Female,6 months,Plott Hound Mix,Black/Brown Brindle,2020-10-30 18:16:00,4/2/2020,Adoption,,Spayed Female,6 months,28 days 00:57:00,28,C
823972,*Bat,2020-10-02 17:19:00,Austin (TX),Owner Surrender,Sick,Cat,Intact Male,1 month,Domestic Shorthair,Black,2020-10-25 15:44:00,8/9/2020,Adoption,,Neutered Male,2 months,22 days 22:25:00,22,C
823971,,2020-10-02 18:00:00,7202 Redding Rd in Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Bat,Brown/Brown,2020-10-02 18:08:00,10/2/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 00:08:00,0,Not Adopted
823969,Sol,2020-10-02 16:48:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,4 months,Pointer Mix,White/Black,2020-10-06 18:18:00,5/20/2020,Adoption,,Spayed Female,4 months,4 days 01:30:00,4,A
823962,*Atticus,2020-10-02 14:25:00,Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby/White,2020-10-29 17:40:00,6/2/2020,Adoption,,Neutered Male,4 months,27 days 03:15:00,27,C
823957,,2020-10-02 12:57:00,10707 Lake Creek Pkwy in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Australian Shepherd/Labrador Retriever,Brown/White,2020-10-06 16:59:00,7/2/2020,Adoption,,Neutered Male,3 months,4 days 04:02:00,4,A
823956,,2020-10-02 12:57:00,10707 Lake Creek Pkwy in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever,Brown/White,2020-10-06 17:20:00,7/2/2020,Adoption,,Neutered Male,3 months,4 days 04:23:00,4,A
823955,*Whiskey,2020-10-02 12:43:00,8504 West Highway 290 in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Orange Tabby/White,2021-01-26 10:46:00,7/26/2020,Adoption,Foster,Neutered Male,6 months,115 days 22:03:00,11,B
823954,Dr. Mccoy,2020-10-02 12:44:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Medium Hair,Black,,,,,,,NaT,New intake,Not Adopted
823953,*Bourbon,2020-10-02 12:43:00,8504 West Highway 290 in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black/White,2021-01-26 10:42:00,7/26/2020,Adoption,Foster,Neutered Male,6 months,115 days 21:59:00,11,B
823952,Bert W/ Ernie,2020-10-02 12:31:00,124 W Anderson Lane in Austin (TX),Stray,Normal,Other,Unknown,1 year,Guinea Pig,Black,2020-10-06 18:47:00,10/2/2019,Adoption,,Unknown,1 year,4 days 06:16:00,4,A
823951,Erine W/ Bert,2020-10-02 12:31:00,124 W Anderson Lane in Austin (TX),Stray,Normal,Other,Unknown,1 year,Guinea Pig,Tricolor,2020-10-06 18:45:00,10/2/2019,Adoption,,Unknown,1 year,4 days 06:14:00,4,A
823950,Susie,2020-10-02 12:31:00,Ih 35 And Rundberg in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Pit Bull,Brown/White,2020-10-07 18:23:00,10/2/2017,Rto-Adopt,,Spayed Female,3 years,5 days 05:52:00,5,Not Adopted
823949,Bella,2020-10-02 12:31:00,Ih 35 And Rundberg in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,German Shepherd,Brown/Black,2020-10-07 16:52:00,6/17/2020,Rto-Adopt,,Spayed Female,3 months,5 days 04:21:00,5,Not Adopted
823948,,2020-10-02 12:24:00,5600 Lomita Verde Circle in Austin (TX),Stray,Injured,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby/White,2020-10-05 09:15:00,10/2/2018,Transfer,Partner,Neutered Male,2 years,2 days 20:51:00,2,Not Adopted
823945,Buddy,2020-10-02 11:45:00,Outside Jurisdiction,Public Assist,Normal,Dog,Neutered Male,2 years,American Bulldog Mix,Chocolate/White,,,,,,,NaT,New intake,Not Adopted
823944,*Pugsley,2020-10-02 12:15:00,Bolles Cir in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,Great Pyrenees,White/Tan,2020-10-15 11:31:00,12/2/2019,Adoption,,Neutered Male,10 months,12 days 23:16:00,12,B
823943,*309 Grams,2020-10-02 11:50:00,10442 Fm 812 in Travis (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Cream Tabby/White,2020-10-02 16:30:00,9/17/2020,Transfer,Partner,Intact Male,2 weeks,0 days 04:40:00,0,Not Adopted
823942,*277 Grams,2020-10-02 11:50:00,10442 Fm 812 in Travis (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Cream Tabby,2020-10-02 16:30:00,9/17/2020,Transfer,Partner,Intact Male,2 weeks,0 days 04:40:00,0,Not Adopted
823941,*250 Grams,2020-10-02 11:50:00,10442 Fm 812 in Travis (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Blue Tabby,2020-10-02 16:30:00,9/17/2020,Transfer,Partner,Intact Male,2 weeks,0 days 04:40:00,0,Not Adopted
823940,*237 Grams,2020-10-02 11:50:00,10442 Fm 812 in Travis (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby,2020-10-02 16:29:00,9/17/2020,Transfer,Partner,Intact Female,2 weeks,0 days 04:39:00,0,Not Adopted
823939,*311 Grams,2020-10-02 11:50:00,10442 Fm 812 in Travis (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Brown Tabby/White,2020-10-02 16:29:00,9/17/2020,Transfer,Partner,Intact Male,2 weeks,0 days 04:39:00,0,Not Adopted
823938,*247 Grams,2020-10-02 11:50:00,10442 Fm 812 in Travis (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Shorthair,Calico,2020-10-02 16:29:00,9/17/2020,Transfer,Partner,Intact Female,2 weeks,0 days 04:39:00,0,Not Adopted
823937,,2020-10-02 11:51:00,2724 Philomena St in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Black,2020-10-06 11:18:00,10/2/2019,Euthanasia,Rabies Risk,Unknown,1 year,3 days 23:27:00,3,Not Adopted
823936,Camp,2020-10-02 11:20:00,2222 And Mt Bonnell in Austin (TX),Stray,Normal,Dog,Intact Male,10 years,Rhod Ridgeback Mix,Brown,2020-10-02 16:52:00,10/2/2010,Return to Owner,,Intact Male,10 years,0 days 05:32:00,0,Not Adopted
823935,Moana,2020-10-02 11:22:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Shorthair,Black/White,2020-10-02 15:39:00,12/2/2016,Return to Owner,,Spayed Female,3 years,0 days 04:17:00,0,Not Adopted
823927,,2020-10-02 10:54:00,12700 Gregg Manor Road in Manor (TX),Stray,Normal,Dog,Intact Female,1 year,Rat Terrier Mix,Brown Brindle/White,2020-10-06 13:43:00,10/2/2019,Transfer,Partner,Intact Female,1 year,4 days 02:49:00,4,Not Adopted
823926,,2020-10-02 10:39:00,3411 Cherry Ln in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby/White,2020-11-05 13:32:00,8/2/2020,Adoption,Foster,Spayed Female,3 months,34 days 02:53:00,34,D
823925,,2020-10-02 10:39:00,3411 Cherry Ln in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,2020-10-30 13:36:00,8/2/2020,Adoption,Foster,Neutered Male,2 months,28 days 02:57:00,28,C
823924,,2020-10-02 10:39:00,3411 Cherry Ln in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby,2020-10-30 13:34:00,8/2/2020,Adoption,Foster,Spayed Female,2 months,28 days 02:55:00,28,C
823923,,2020-10-02 10:39:00,3411 Cherry Ln in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Black Smoke,2020-10-16 16:17:00,8/2/2020,Adoption,Foster,Neutered Male,2 months,14 days 05:38:00,14,
823921,,2020-10-02 10:39:00,3411 Cherry Ln in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black,2020-10-30 13:31:00,8/2/2020,Adoption,Foster,Neutered Male,2 months,28 days 02:52:00,28,C
823918,,2020-10-02 10:30:00,11220 Della Torres Dr in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White,2020-10-05 11:19:00,10/2/2019,Euthanasia,Suffering,Unknown,1 year,3 days 00:49:00,3,Not Adopted
823916,,2020-10-02 09:55:00,10113 Lavon Bnd in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Raccoon,Gray,2020-10-05 11:19:00,10/2/2019,Euthanasia,Suffering,Unknown,1 year,3 days 01:24:00,3,Not Adopted
823911,*Bunny,2020-10-01 19:46:00,5608 Vol Walker in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,2020-11-05 10:33:00,8/17/2020,Adoption,Foster,Spayed Female,2 months,34 days 14:47:00,34,D
823907,,2020-10-01 18:07:00,Maha Loop in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Dachshund,Blue Merle,2020-10-05 14:41:00,8/1/2020,Transfer,Partner,Intact Male,2 months,3 days 20:34:00,3,Not Adopted
823906,,2020-10-01 18:07:00,Maha Loop in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Dachshund,Blue Merle,2020-10-05 14:41:00,8/1/2020,Transfer,Partner,Intact Male,2 months,3 days 20:34:00,3,Not Adopted
823905,,2020-10-01 18:07:00,Maha Loop in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Dachshund,Blue Merle,2020-10-05 14:41:00,8/1/2020,Transfer,Partner,Intact Female,2 months,3 days 20:34:00,3,Not Adopted
823904,,2020-10-01 18:07:00,Maha Loop in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Dachshund,Blue Merle,2020-10-05 14:41:00,10/1/2018,Transfer,Partner,Intact Female,2 years,3 days 20:34:00,3,Not Adopted
823902,Luna,2020-10-01 17:30:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,8 years,Catahoula Mix,Black/White,2020-10-23 14:02:00,7/1/2012,Adoption,Foster,Spayed Female,8 years,21 days 20:32:00,21,C
823901,Mocha,2020-10-01 17:30:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,7 years,Siberian Husky/Labrador Retriever,Chocolate/Tan,2020-10-23 14:01:00,5/1/2013,Adoption,Foster,Neutered Male,7 years,21 days 20:31:00,21,C
823899,,2020-10-01 17:05:00,7500 S Pleasant Valley Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Dachshund,Red,2020-10-05 14:41:00,8/1/2020,Transfer,Partner,Intact Female,2 months,3 days 21:36:00,3,Not Adopted
823898,,2020-10-01 17:05:00,7500 S Pleasant Valley Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Dachshund,Red,2020-10-05 00:00:00,8/1/2020,Transfer,Partner,Intact Female,2 months,3 days 06:55:00,3,Not Adopted
823897,,2020-10-01 17:05:00,7500 S Pleasant Valley Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Dachshund,Red,2020-10-05 00:00:00,8/1/2020,Transfer,Partner,Intact Male,2 months,3 days 06:55:00,3,Not Adopted
823895,,2020-10-01 16:53:00,7607 Blessing Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Cream,2020-10-06 13:43:00,10/1/2018,Transfer,Partner,Intact Male,2 years,4 days 20:50:00,4,Not Adopted
823893,*Phoebe,2020-10-01 16:23:00,Wonsley in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Silver Tabby,2020-11-05 12:09:00,8/10/2020,Adoption,Foster,Spayed Female,2 months,34 days 19:46:00,34,D
823891,,2020-10-01 16:27:00,9602 Monmouth Circle in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Calico,2020-10-05 17:42:00,10/1/2019,Rto-Adopt,,Intact Female,1 year,4 days 01:15:00,4,Not Adopted
823889,,2020-10-01 15:44:00,1521 Huckleberry in Austin (TX),Stray,Normal,Cat,Intact Female,10 months,Domestic Shorthair,Brown Tabby,2020-10-05 00:00:00,12/1/2019,Transfer,Snr,Spayed Female,10 months,3 days 08:16:00,3,Not Adopted
823888,Sia,2020-10-01 15:27:00,6005 Gaelic Ct in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Boston Terrier,Brown/White,2020-10-01 16:56:00,10/1/2018,Return to Owner,,Intact Female,2 years,0 days 01:29:00,0,Not Adopted
823887,Buddy,2020-11-05 16:23:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Brown Tabby/White,2020-11-14 15:04:00,10/1/2019,Adoption,,Neutered Male,1 year,8 days 22:41:00,8,B
823886,*Lacy,2020-10-01 15:14:00,6909 Cooper Lane in Austin (TX),Stray,Injured,Cat,Intact Female,6 months,Domestic Shorthair,Blue Tabby/White,2020-12-10 18:03:00,4/1/2020,Adoption,,Spayed Female,8 months,70 days 02:49:00,70,D
823885,,2020-10-01 15:16:00,Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Raccoon,Black/Gray,2020-10-01 16:17:00,10/1/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 01:01:00,0,Not Adopted
823884,Jojo,2020-10-01 14:52:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,10 months,Domestic Shorthair,Brown Tabby,2020-12-29 14:28:00,12/1/2019,Adoption,Foster,Neutered Male,1 year,88 days 23:36:00,88,D
823883,Dexter,2020-10-14 13:00:00,Evening Sky Cir in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,Labrador Retriever/American Pit Bull Terrier,White/Tan,2020-10-15 13:21:00,12/1/2019,Return to Owner,,Intact Male,10 months,1 days 00:21:00,1,Not Adopted
823880,Billy Joel,2020-10-07 08:40:00,I35 And 7Th St in Austin (TX),Public Assist,Normal,Dog,Spayed Female,10 years,Chihuahua Shorthair Mix,Brown,2020-10-05 12:07:00,10/1/2010,Return to Owner,,Spayed Female,10 years,-2 days +03:27:00,-2,Not Adopted
823879,*Beyoncé,2020-10-01 13:26:00,1126 Emmitt Run in Austin (TX),Stray,Nursing,Cat,Intact Female,4 weeks,Domestic Shorthair,Brown Tabby,2020-11-10 08:29:00,9/1/2020,Adoption,Foster,Spayed Female,2 months,39 days 19:03:00,39,D
823878,*Solange,2020-10-01 13:26:00,1126 Emmitt Run in Austin (TX),Stray,Nursing,Cat,Intact Female,4 weeks,Domestic Shorthair,Black/White,2020-11-10 08:37:00,9/1/2020,Adoption,Foster,Spayed Female,2 months,39 days 19:11:00,39,D
823877,*Mama Ru,2020-10-01 13:19:00,9201 Circuit Of The Americas Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Great Pyrenees/Pointer,White/Brown,2020-10-10 12:36:00,10/1/2018,Adoption,,Spayed Female,2 years,8 days 23:17:00,8,B
823876,Coffee,2020-10-01 13:18:00,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,9 months,German Shepherd Mix,Brown,2020-10-03 08:53:00,12/2/2019,Euthanasia,At Vet,Intact Male,10 months,1 days 19:35:00,1,Not Adopted
823874,*Orson,2020-10-01 13:05:00,2328 Lakehurst Drive in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Medium Hair,Brown Tabby/White,2020-11-13 13:36:00,10/1/2018,Adoption,Foster,Neutered Male,2 years,43 days 00:31:00,43,D
823873,*Mr Popcorn,2020-10-01 12:14:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,7 years,Domestic Shorthair,Cream Tabby,2021-01-16 10:27:00,10/1/2013,Adoption,,Neutered Male,7 years,106 days 22:13:00,10,B
823869,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 weeks,Siberian Husky Mix,Black,2020-10-23 13:50:00,9/20/2020,Died,In Foster,Intact Female,4 weeks,22 days 02:01:00,22,Not Adopted
823868,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 weeks,Siberian Husky Mix,White,2020-12-09 15:29:00,9/20/2020,Adoption,Foster,Neutered Male,2 months,69 days 03:40:00,69,D
823867,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 weeks,Siberian Husky Mix,White,2020-12-02 13:23:00,9/20/2020,Adoption,Foster,Spayed Female,2 months,62 days 01:34:00,62,D
823866,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 weeks,Siberian Husky Mix,White,2020-12-02 13:08:00,9/20/2020,Adoption,Foster,Spayed Female,2 months,62 days 01:19:00,62,D
823865,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 weeks,Siberian Husky Mix,Fawn,2020-12-02 13:16:00,9/20/2020,Adoption,Foster,Spayed Female,2 months,62 days 01:27:00,62,D
823864,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 weeks,Siberian Husky Mix,Sable,2020-12-09 15:41:00,9/20/2020,Adoption,Foster,Spayed Female,2 months,69 days 03:52:00,69,D
823863,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 weeks,Siberian Husky Mix,Chocolate/White,2020-12-09 15:39:00,9/20/2020,Adoption,Foster,Neutered Male,2 months,69 days 03:50:00,69,D
823862,,2020-10-01 11:49:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 weeks,Siberian Husky Mix,Black/White,2020-12-02 13:01:00,9/20/2020,Adoption,Foster,Spayed Female,2 months,62 days 01:12:00,62,D
